".\VolumeSampling.exe -i .\sphere.obj -o sphere.vtk --viscosity 0.05 -r 0.04 -s "0.8 0.8 0.8""
"id","Points:0","Points:1","Points:2"
53,0.12805,-0.041208,-0.73586
54,0.20671,-0.037573,-0.72369
55,0.26124,-0.040567,-0.70514
56,-0.31862,0.028979,-0.67691
57,-0.26507,0.034065,-0.70375
58,-0.21394,0.048904,-0.72163
59,-0.12674,0.034952,-0.68178
60,-0.041024,0.035959,-0.68704
61,0.038779,0.033713,-0.68858
62,0.12259,0.033127,-0.6812
63,0.21055,0.046669,-0.72237
64,0.25775,0.024081,-0.70835
65,0.31089,0.026323,-0.68107
66,-0.23336,0.10776,-0.71247
67,-0.15772,0.085744,-0.72766
68,-0.074389,0.074525,-0.74166
69,-0.00081533,0.07764,-0.75334
70,0.059377,0.087747,-0.7431
71,0.14744,0.083704,-0.72943
72,0.21639,0.10718,-0.71656
73,0.27615,0.098543,-0.69256
74,-0.31638,0.16178,-0.6588
75,-0.25481,0.15829,-0.6911
76,-0.18708,0.15406,-0.71196
77,-0.12937,0.18294,-0.71416
78,-0.059743,0.18379,-0.72499
79,0.059559,0.18099,-0.72569
80,0.12393,0.18484,-0.71457
81,0.17707,0.15699,-0.71284
82,0.24133,0.16249,-0.69767
83,0.30255,0.16695,-0.66447
84,-0.19886,0.21923,-0.69457
85,-0.13023,0.24447,-0.69809
86,-0.060165,0.2476,-0.70766
87,-0.00090063,0.22372,-0.7249
88,0.056357,0.24725,-0.7084
89,0.12417,0.24695,-0.69799
90,0.1892,0.22618,-0.69441
91,-0.2264,0.27955,-0.66436
92,-0.16573,0.29636,-0.67048
93,-0.096738,0.30774,-0.6767
94,-0.030304,0.30154,-0.68979
95,0.024621,0.30006,-0.6913
96,0.091411,0.30906,-0.67699
97,0.16156,0.29908,-0.67002
98,0.22334,0.28443,-0.66343
99,-0.043711,-0.4852,-0.57462
100,0.041052,-0.48513,-0.57512
101,-0.069176,-0.43828,-0.60886
102,-7.6297e-05,-0.40328,-0.6409
103,0.068788,-0.43769,-0.60932
104,-0.34399,-0.35165,-0.57009
105,-0.25492,-0.35799,-0.61126
106,-0.19884,-0.37399,-0.62714
107,-0.14912,-0.41527,-0.61051
108,-0.082681,-0.38872,-0.63673
109,0.078649,-0.38762,-0.63804
110,0.14644,-0.41532,-0.61087
111,0.19835,-0.37533,-0.6264
112,0.25541,-0.35851,-0.61068
113,0.34119,-0.35293,-0.57071
114,-0.26954,-0.29835,-0.63409
115,-0.21014,-0.31313,-0.65569
116,-0.15556,-0.29252,-0.67368
117,-0.092433,-0.32,-0.67227
118,-1.1142e-05,-0.31221,-0.69016
119,0.091506,-0.31967,-0.67256
120,0.15295,-0.29326,-0.67379
121,0.20769,-0.31563,-0.65537
122,0.26699,-0.29912,-0.63503
123,-0.39406,-0.24223,-0.59679
124,-0.34279,-0.2378,-0.62438
125,-0.2883,-0.24077,-0.65092
126,-0.20296,-0.24459,-0.61278
127,-0.11965,-0.24484,-0.624
128,-0.039703,-0.24734,-0.63048
129,0.034911,-0.24852,-0.63153
130,0.11505,-0.24537,-0.62503
131,0.20029,-0.24502,-0.61339
132,0.28494,-0.24162,-0.65226
133,0.33992,-0.23806,-0.62579
134,0.39158,-0.24422,-0.59717
135,-0.36314,-0.16307,-0.63463
136,-0.30702,-0.17693,-0.65954
137,-0.25409,-0.18029,-0.68561
138,-0.16563,-0.17545,-0.64875
139,-0.082606,-0.17821,-0.65404
140,-0.0038185,-0.17625,-0.65977
141,0.074862,-0.17886,-0.65316
142,0.15954,-0.17841,-0.64382
143,0.24684,-0.18273,-0.68922
144,0.30169,-0.1795,-0.66157
145,0.36088,-0.16471,-0.63535
146,-0.46254,-0.099515,-0.58839
147,-0.41862,-0.10488,-0.62042
148,-0.36661,-0.098041,-0.64653
149,-0.27537,-0.11218,-0.61452
150,-0.19888,-0.11081,-0.63189
151,-0.12058,-0.10845,-0.63197
152,-0.040706,-0.1089,-0.60984
153,0.039329,-0.10874,-0.61132
154,0.11987,-0.10865,-0.60102
155,0.19702,-0.1102,-0.63461
156,0.27254,-0.11114,-0.61521
157,0.37217,-0.091168,-0.64426
158,0.41975,-0.11402,-0.61879
159,0.46262,-0.096568,-0.58865
160,-0.42976,-0.025478,-0.62162
161,-0.37544,-0.029381,-0.64792
162,-0.3202,-0.042237,-0.67494
163,-0.23671,-0.042524,-0.64409
164,-0.15904,-0.0481,-0.66658
165,-0.0831,-0.035458,-0.66313
166,-0.0045618,-0.03562,-0.67074
167,0.074646,-0.036418,-0.66156
168,0.15727,-0.039865,-0.661
169,0.23507,-0.040227,-0.64476
170,0.31592,-0.043877,-0.67698
171,0.3699,-0.021887,-0.6514
172,0.42528,-0.034572,-0.62307
173,-0.46353,0.031946,-0.59526
174,-0.41983,0.046546,-0.62472
175,-0.36885,0.034516,-0.65083
176,-0.28019,0.02008,-0.61571
177,-0.19686,0.02361,-0.63316
178,-0.12085,0.024229,-0.6113
179,-0.042546,0.027121,-0.61764
180,0.035925,0.028365,-0.61859
181,0.11395,0.025857,-0.61099
182,0.19287,0.025172,-0.62999
183,0.27894,0.023411,-0.61836
184,0.36218,0.042241,-0.65356
185,0.4157,0.035661,-0.62756
186,0.46037,0.03807,-0.59789
187,-0.36713,0.10083,-0.64601
188,-0.30503,0.098883,-0.67781
189,-0.24364,0.084657,-0.64801
190,-0.1624,0.10054,-0.6596
191,-0.079869,0.10642,-0.66633
192,-0.0021682,0.10926,-0.6749
193,0.073406,0.10608,-0.66733
194,0.15383,0.10173,-0.66059
195,0.23398,0.083325,-0.64516
196,0.32866,0.10211,-0.66548
197,0.38748,0.1075,-0.63494
198,-0.43323,0.16417,-0.59777
199,-0.37663,0.15698,-0.62938
200,-0.27897,0.16069,-0.60899
201,-0.20323,0.15546,-0.6238
202,-0.12275,0.15657,-0.62199
203,-0.042289,0.15484,-0.62155
204,0.037332,0.15526,-0.62216
205,0.11713,0.15731,-0.62175
206,0.19832,0.15637,-0.62557
207,0.27351,0.15918,-0.61108
208,0.36313,0.16388,-0.63442
209,0.4292,0.16416,-0.60061
210,-0.34884,0.22257,-0.62613
211,-0.29668,0.2418,-0.64635
212,-0.25439,0.21744,-0.67555
213,-0.16711,0.22159,-0.64038
214,-0.082522,0.21504,-0.65306
215,-0.0033286,0.20843,-0.66417
216,0.076152,0.2167,-0.6515
217,0.16126,0.2222,-0.6373
218,0.2439,0.22158,-0.68022
219,0.29001,0.23997,-0.65037
220,0.34309,0.23064,-0.62672
221,-0.40592,0.28101,-0.5724
222,-0.34203,0.29131,-0.60038
223,-0.27977,0.30063,-0.62782
224,-0.20298,0.29459,-0.59696
225,-0.11857,0.28774,-0.61083
226,-0.040389,0.28739,-0.62169
227,0.036298,0.28862,-0.62207
228,0.11479,0.28916,-0.61065
229,0.19919,0.29516,-0.59656
230,0.27871,0.30006,-0.62862
231,0.33854,0.2949,-0.60051
232,0.40224,0.28258,-0.57376
233,-0.19891,0.34971,-0.6421
234,-0.13452,0.36019,-0.6458
235,-0.062556,0.36349,-0.65541
236,-0.00066629,0.36323,-0.66569
237,0.0605,0.36413,-0.65536
238,0.1328,0.36059,-0.64583
239,0.19779,0.35274,-0.6406
240,-0.25684,0.40561,-0.578
241,-0.19291,0.40944,-0.60666
242,-0.10618,0.41341,-0.61821
243,-0.03095,0.42169,-0.62512
244,0.027553,0.42291,-0.62493
245,0.10342,0.41281,-0.61899
246,0.19062,0.41162,-0.6059
247,0.25147,0.40715,-0.57969
248,-0.24186,-0.48366,-0.52298
249,-0.17701,-0.5057,-0.53418
250,-0.10828,-0.51618,-0.53817
251,-0.030882,-0.5283,-0.5388
252,0.029469,-0.5282,-0.53912
253,0.10687,-0.51594,-0.53858
254,0.17571,-0.50682,-0.53361
255,0.23906,-0.4854,-0.52273
256,-0.29009,-0.43619,-0.54039
257,-0.22896,-0.42274,-0.58123
258,-0.18582,-0.4572,-0.57544
259,-0.11954,-0.4669,-0.57858
260,0.00016994,-0.45216,-0.61032
261,0.11655,-0.46746,-0.57857
262,0.18244,-0.45824,-0.57536
263,0.22573,-0.42421,-0.58203
264,0.28602,-0.43846,-0.54082
265,-0.40234,-0.36287,-0.52787
266,-0.35357,-0.40506,-0.53068
267,-0.29251,-0.38406,-0.57446
268,-0.19314,-0.36855,-0.54625
269,-0.11488,-0.37477,-0.55798
270,-0.03835,-0.37952,-0.56534
271,0.035299,-0.3797,-0.56497
272,0.11157,-0.37513,-0.55817
273,0.19003,-0.36927,-0.54704
274,0.29015,-0.3869,-0.57374
275,0.35109,-0.40653,-0.53088
276,0.40007,-0.36416,-0.52888
277,-0.43813,-0.29444,-0.53662
278,-0.38902,-0.30556,-0.57008
279,-0.32563,-0.30099,-0.60429
280,-0.24011,-0.30775,-0.56706
281,-0.15698,-0.30863,-0.58876
282,-0.07762,-0.31163,-0.59575
283,-0.0021314,-0.31516,-0.60114
284,0.073941,-0.31204,-0.59592
285,0.15358,-0.30892,-0.58959
286,0.23632,-0.30817,-0.56836
287,0.32344,-0.30137,-0.60523
288,0.38663,-0.30732,-0.57045
289,0.43603,-0.29407,-0.53909
290,-0.48298,-0.25015,-0.51711
291,-0.44041,-0.23464,-0.5684
292,-0.35103,-0.24151,-0.53918
293,-0.27494,-0.24004,-0.56108
294,-0.1957,-0.24013,-0.5373
295,-0.11699,-0.24357,-0.54727
296,-0.039933,-0.24592,-0.55081
297,0.03606,-0.24686,-0.55125
298,0.11374,-0.24519,-0.54745
299,0.19337,-0.24197,-0.53688
300,0.27181,-0.23971,-0.56275
301,0.34789,-0.24219,-0.54108
302,0.43967,-0.23514,-0.56899
303,0.48275,-0.24887,-0.51811
304,-0.45672,-0.16322,-0.57619
305,-0.41148,-0.17724,-0.60726
306,-0.31703,-0.17855,-0.57991
307,-0.2378,-0.17749,-0.59913
308,-0.15787,-0.17473,-0.57592
309,-0.079303,-0.17692,-0.58055
310,-0.0011441,-0.18007,-0.58363
311,0.0766,-0.17931,-0.57929
312,0.15712,-0.1778,-0.57113
313,0.23487,-0.17672,-0.60176
314,0.31384,-0.17855,-0.58179
315,0.40938,-0.18058,-0.60743
316,0.45609,-0.16699,-0.57552
317,-0.56385,-0.098586,-0.48612
318,-0.50737,-0.11695,-0.5399
319,-0.42646,-0.10902,-0.52721
320,-0.35523,-0.11692,-0.56075
321,-0.27586,-0.10993,-0.53955
322,-0.19766,-0.11027,-0.55003
323,-0.11895,-0.10794,-0.54987
324,-0.041026,-0.10842,-0.53824
325,0.036555,-0.10862,-0.54045
326,0.11557,-0.10782,-0.53171
327,0.1952,-0.10969,-0.5519
328,0.27235,-0.10999,-0.5405
329,0.3511,-0.11601,-0.56344
330,0.42361,-0.1108,-0.52989
331,0.50395,-0.1251,-0.54151
332,0.54708,-0.09204,-0.50359
333,-0.51503,-0.055233,-0.5396
334,-0.4722,-0.036963,-0.58515
335,-0.38825,-0.045705,-0.56969
336,-0.31545,-0.047595,-0.59566
337,-0.23565,-0.041237,-0.57111
338,-0.15804,-0.044798,-0.58816
339,-0.079562,-0.043003,-0.58333
340,-0.001471,-0.040369,-0.58821
341,0.075686,-0.040621,-0.58112
342,0.15587,-0.040527,-0.58336
343,0.23338,-0.040733,-0.57245
344,0.31251,-0.045447,-0.59791
345,0.38538,-0.045686,-0.5702
346,0.46878,-0.02887,-0.58986
347,0.50763,-0.055505,-0.54697
348,-0.5409,0.049123,-0.5144
349,-0.50728,0.016212,-0.55164
350,-0.42415,0.024995,-0.53436
351,-0.34817,0.021481,-0.5631
352,-0.27338,0.025847,-0.53821
353,-0.19432,0.023502,-0.55014
354,-0.11792,0.024671,-0.53855
355,-0.040325,0.02522,-0.54344
356,0.036895,0.026305,-0.54363
357,0.11494,0.026371,-0.5379
358,0.1921,0.025683,-0.54755
359,0.27079,0.02614,-0.54029
360,0.34545,0.021769,-0.5634
361,0.42311,0.024051,-0.53503
362,0.50542,0.01795,-0.55331
363,0.53998,0.05304,-0.5149
364,-0.48697,0.088786,-0.56402
365,-0.44113,0.10709,-0.60722
366,-0.38585,0.089393,-0.57058
367,-0.31258,0.089597,-0.59434
368,-0.23413,0.089027,-0.57288
369,-0.15782,0.090937,-0.58211
370,-0.08007,0.091678,-0.58439
371,-0.0020542,0.091746,-0.58883
372,0.076455,0.092729,-0.58438
373,0.15509,0.091872,-0.58261
374,0.23267,0.091039,-0.57108
375,0.31132,0.091526,-0.59404
376,0.38469,0.086613,-0.56732
377,0.44539,0.10597,-0.60413
378,0.48895,0.090241,-0.5619
379,-0.48568,0.15191,-0.5509
380,-0.41973,0.15582,-0.52725
381,-0.34904,0.1618,-0.5539
382,-0.27159,0.15696,-0.53349
383,-0.19498,0.15833,-0.54349
384,-0.11679,0.15608,-0.54186
385,-0.039395,0.15733,-0.54341
386,0.036911,0.15751,-0.5436
387,0.11454,0.15645,-0.54177
388,0.19284,0.15915,-0.54402
389,0.27016,0.15859,-0.53414
390,0.34729,0.16155,-0.55605
391,0.41591,0.15639,-0.52787
392,0.48153,0.15537,-0.55388
393,-0.44568,0.22841,-0.56526
394,-0.39999,0.22296,-0.60049
395,-0.3111,0.22774,-0.56616
396,-0.23501,0.22458,-0.5879
397,-0.15571,0.22346,-0.56616
398,-0.077766,0.2229,-0.57559
399,-0.0013148,0.2239,-0.58399
400,0.075212,0.22358,-0.57488
401,0.15349,0.22428,-0.56462
402,0.23242,0.2249,-0.59024
403,0.30785,0.2267,-0.56762
404,0.39503,0.22017,-0.60373
405,0.43916,0.23165,-0.57105
406,-0.46613,0.27913,-0.51704
407,-0.42342,0.32502,-0.53406
408,-0.34938,0.28538,-0.52523
409,-0.27178,0.2969,-0.55036
410,-0.19376,0.29238,-0.5258
411,-0.11553,0.29314,-0.53456
412,-0.039334,0.29271,-0.54305
413,0.036482,0.293,-0.54326
414,0.11273,0.29411,-0.5346
415,0.19129,0.2931,-0.5257
416,0.26932,0.29626,-0.55105
417,0.34713,0.28523,-0.52603
418,0.4212,0.32688,-0.53511
419,0.46258,0.28139,-0.51928
420,-0.36624,0.34746,-0.56127
421,-0.3089,0.3572,-0.58413
422,-0.25037,0.35597,-0.61478
423,-0.15614,0.35815,-0.57296
424,-0.07811,0.35914,-0.58112
425,-0.0019676,0.35777,-0.58864
426,0.074618,0.35982,-0.58073
427,0.15387,0.35985,-0.57271
428,0.2501,0.35527,-0.61535
429,0.30576,0.36074,-0.58337
430,0.36337,0.34889,-0.56191
431,-0.32428,0.41146,-0.54004
432,-0.27751,0.45149,-0.53474
433,-0.19595,0.4136,-0.53285
434,-0.11435,0.43644,-0.52945
435,-0.039461,0.42382,-0.54186
436,0.036156,0.42518,-0.54188
437,0.1113,0.43692,-0.52972
438,0.19237,0.41419,-0.52773
439,0.27181,0.45226,-0.53713
440,0.32033,0.41455,-0.53988
441,-0.21545,0.46749,-0.55225
442,-0.1467,0.45006,-0.5884
443,-0.065246,0.46247,-0.59124
444,0.00026739,0.48401,-0.5827
445,0.064862,0.46221,-0.59152
446,0.14318,0.45041,-0.58864
447,0.20957,0.4681,-0.55458
448,-0.17791,0.53836,-0.50342
449,-0.11432,0.54349,-0.51137
450,-0.034921,0.53134,-0.53529
451,0.028613,0.53372,-0.5339
452,0.11331,0.54291,-0.51213
453,0.17817,0.53792,-0.5038
454,-0.13525,-0.61358,-0.42407
455,-0.03925,-0.61356,-0.44101
456,0.029165,-0.61431,-0.44178
457,0.13105,-0.61332,-0.42536
458,-0.22754,-0.5408,-0.47372
459,-0.15336,-0.55262,-0.49483
460,-0.070821,-0.55929,-0.50008
461,-0.00026529,-0.57507,-0.49285
462,0.070873,-0.559,-0.50041
463,0.15031,-0.55341,-0.49454
464,0.22433,-0.54263,-0.47328
465,-0.34374,-0.50309,-0.44682
466,-0.28283,-0.51472,-0.47249
467,-0.19257,-0.49032,-0.46383
468,-0.11398,-0.51123,-0.45962
469,-0.040963,-0.49495,-0.47104
470,0.037077,-0.49748,-0.47016
471,0.11052,-0.51201,-0.45926
472,0.18893,-0.49108,-0.46311
473,0.27954,-0.51569,-0.47322
474,0.34092,-0.50447,-0.44776
475,-0.37962,-0.43836,-0.4859
476,-0.32003,-0.46659,-0.49904
477,-0.23258,-0.42148,-0.50354
478,-0.1498,-0.43481,-0.50916
479,-0.077697,-0.43976,-0.51735
480,-0.0017721,-0.43876,-0.52158
481,0.073583,-0.44066,-0.51673
482,0.14604,-0.4355,-0.50954
483,0.22845,-0.42257,-0.50395
484,0.31767,-0.46714,-0.49977
485,0.37754,-0.44079,-0.48561
486,-0.49179,-0.36105,-0.43967
487,-0.43164,-0.39596,-0.46998
488,-0.36049,-0.37055,-0.46252
489,-0.28462,-0.37472,-0.48169
490,-0.19596,-0.36957,-0.46138
491,-0.11689,-0.37082,-0.47399
492,-0.040134,-0.37429,-0.47852
493,0.036057,-0.37445,-0.47849
494,0.11286,-0.37155,-0.47439
495,0.19214,-0.37024,-0.46213
496,0.28084,-0.3755,-0.48295
497,0.3561,-0.3723,-0.4631
498,0.42703,-0.39767,-0.47319
499,0.48415,-0.36442,-0.4444
500,-0.50629,-0.2925,-0.46914
501,-0.45623,-0.33774,-0.49254
502,-0.38343,-0.29912,-0.49067
503,-0.30893,-0.31151,-0.52178
504,-0.23471,-0.30949,-0.49537
505,-0.15463,-0.30688,-0.50849
506,-0.07728,-0.31069,-0.51543
507,-0.0021334,-0.31258,-0.51783
508,0.073264,-0.31125,-0.51541
509,0.15089,-0.30801,-0.50901
510,0.23128,-0.3106,-0.49592
511,0.30417,-0.31197,-0.52395
512,0.37706,-0.30302,-0.49262
513,0.45361,-0.33647,-0.49609
514,0.50559,-0.29143,-0.47046
515,-0.57383,-0.2384,-0.43321
516,-0.5318,-0.23288,-0.47694
517,-0.43221,-0.23191,-0.47325
518,-0.34932,-0.23512,-0.46145
519,-0.27319,-0.23988,-0.47873
520,-0.19623,-0.24029,-0.46282
521,-0.11738,-0.24222,-0.47016
522,-0.04036,-0.24423,-0.47225
523,0.035791,-0.24488,-0.47235
524,0.11317,-0.24352,-0.47017
525,0.19255,-0.24181,-0.46238
526,0.26902,-0.2403,-0.48012
527,0.34449,-0.23663,-0.46301
528,0.42487,-0.23819,-0.47803
529,0.53288,-0.23573,-0.47461
530,0.57564,-0.23235,-0.43386
531,-0.5329,-0.16255,-0.50011
532,-0.4903,-0.1902,-0.53343
533,-0.39965,-0.18002,-0.51812
534,-0.31626,-0.17383,-0.50385
535,-0.23638,-0.17515,-0.51506
536,-0.15729,-0.17357,-0.50215
537,-0.079358,-0.17617,-0.5061
538,-0.0020089,-0.17808,-0.50744
539,0.074972,-0.17781,-0.50523
540,0.15414,-0.17567,-0.49844
541,0.23291,-0.17507,-0.51651
542,0.3125,-0.17468,-0.5055
543,0.39502,-0.17946,-0.52031
544,0.49309,-0.18985,-0.53076
545,0.53898,-0.17313,-0.49048
546,-0.60729,-0.11688,-0.43898
547,-0.50047,-0.10101,-0.46601
548,-0.42676,-0.11716,-0.45798
549,-0.35035,-0.1104,-0.47704
550,-0.27236,-0.10909,-0.46458
551,-0.19525,-0.10911,-0.47024
552,-0.11762,-0.10765,-0.46946
553,-0.040438,-0.10832,-0.46361
554,0.036241,-0.10843,-0.46584
555,0.1136,-0.10732,-0.45887
556,0.1914,-0.10848,-0.47193
557,0.26756,-0.10856,-0.46513
558,0.34383,-0.10931,-0.48057
559,0.4165,-0.10807,-0.45867
560,0.49184,-0.10495,-0.46497
561,0.57796,-0.13012,-0.46623
562,0.6149,-0.10434,-0.42942
563,-0.59597,-0.043335,-0.4616
564,-0.55263,-0.025561,-0.50526
565,-0.46084,-0.036846,-0.49892
566,-0.38355,-0.04081,-0.49516
567,-0.31077,-0.043236,-0.51552
568,-0.2333,-0.041749,-0.49814
569,-0.15683,-0.043542,-0.51033
570,-0.079458,-0.041754,-0.50478
571,-0.0018806,-0.040444,-0.50793
572,0.074972,-0.040032,-0.50291
573,0.15374,-0.040814,-0.50643
574,0.23016,-0.041139,-0.49942
575,0.30736,-0.042392,-0.51705
576,0.38049,-0.039016,-0.49679
577,0.45962,-0.038122,-0.50085
578,0.54828,-0.020841,-0.51014
579,0.5919,-0.055782,-0.46399
580,-0.62252,0.019755,-0.42893
581,-0.58668,0.024126,-0.4722
582,-0.50168,0.022845,-0.46038
583,-0.42081,0.025851,-0.45513
584,-0.3442,0.025951,-0.47725
585,-0.27069,0.025736,-0.46231
586,-0.19321,0.024991,-0.46926
587,-0.11764,0.025566,-0.46324
588,-0.040457,0.026076,-0.46617
589,0.036277,0.026854,-0.466
590,0.11386,0.026881,-0.46243
591,0.19033,0.026478,-0.4672
592,0.26784,0.026504,-0.46412
593,0.3413,0.026494,-0.47674
594,0.41859,0.027232,-0.45658
595,0.49917,0.025469,-0.46306
596,0.5854,0.013807,-0.47448
597,0.61802,0.041774,-0.43394
598,-0.58535,0.08793,-0.46656
599,-0.53546,0.11309,-0.51254
600,-0.46742,0.087564,-0.49774
601,-0.38725,0.09031,-0.4946
602,-0.31269,0.093515,-0.5128
603,-0.23382,0.091137,-0.49814
604,-0.15686,0.092405,-0.50475
605,-0.078639,0.09237,-0.50443
606,-0.0017599,0.092475,-0.50765
607,0.075331,0.093068,-0.50416
608,0.15391,0.09351,-0.50491
609,0.23111,0.092587,-0.49693
610,0.30959,0.094011,-0.51316
611,0.38336,0.091301,-0.49262
612,0.4633,0.089809,-0.49853
613,0.53316,0.11768,-0.514
614,0.581,0.085786,-0.47077
615,-0.57647,0.15288,-0.45996
616,-0.53103,0.17453,-0.49796
617,-0.45496,0.16381,-0.46344
618,-0.35863,0.16022,-0.46848
619,-0.27697,0.15854,-0.45972
620,-0.19764,0.15965,-0.46501
621,-0.11839,0.15845,-0.46355
622,-0.04041,0.15974,-0.46572
623,0.036702,0.15996,-0.46574
624,0.11482,0.15895,-0.46347
625,0.19426,0.1605,-0.46506
626,0.27363,0.16004,-0.46025
627,0.35518,0.16152,-0.46924
628,0.45227,0.16604,-0.46433
629,0.52566,0.17907,-0.50181
630,0.57086,0.15464,-0.46479
631,-0.52165,0.24539,-0.48115
632,-0.48864,0.21606,-0.52643
633,-0.39712,0.22535,-0.50526
634,-0.31489,0.22134,-0.49124
635,-0.23634,0.22623,-0.5074
636,-0.15772,0.22414,-0.49347
637,-0.078976,0.22538,-0.50053
638,-0.0015508,0.22629,-0.50604
639,0.075851,0.22575,-0.50033
640,0.15468,0.22485,-0.49258
641,0.23344,0.22677,-0.50833
642,0.31244,0.22256,-0.49249
643,0.39512,0.22586,-0.50626
644,0.48151,0.21896,-0.53255
645,0.51603,0.24639,-0.48629
646,-0.55314,0.28265,-0.42867
647,-0.50062,0.31191,-0.46358
648,-0.4301,0.28703,-0.46153
649,-0.3551,0.2969,-0.45348
650,-0.27497,0.29285,-0.46917
651,-0.19879,0.2942,-0.4544
652,-0.11855,0.29339,-0.4589
653,-0.04055,0.29407,-0.46542
654,0.037159,0.29417,-0.46552
655,0.11506,0.29368,-0.45873
656,0.1958,0.29464,-0.45434
657,0.27208,0.29375,-0.46988
658,0.35235,0.29816,-0.45466
659,0.4273,0.28761,-0.46204
660,0.49613,0.31528,-0.46612
661,0.54602,0.28384,-0.43506
662,-0.44844,0.36023,-0.48354
663,-0.39648,0.38269,-0.51696
664,-0.32113,0.35832,-0.49728
665,-0.24179,0.35736,-0.5145
666,-0.15685,0.35944,-0.49199
667,-0.080299,0.36039,-0.50223
668,-0.0015858,0.3582,-0.50526
669,0.076608,0.36098,-0.50231
670,0.15314,0.35903,-0.49183
671,0.23931,0.35749,-0.51676
672,0.31848,0.35892,-0.49832
673,0.39354,0.38413,-0.51862
674,0.44498,0.36298,-0.48478
675,-0.41389,0.4345,-0.45542
676,-0.36685,0.43229,-0.50233
677,-0.27611,0.42048,-0.46881
678,-0.19629,0.43611,-0.46511
679,-0.11863,0.4341,-0.46135
680,-0.04263,0.42664,-0.46358
681,0.038613,0.42771,-0.46438
682,0.11427,0.43464,-0.46153
683,0.19235,0.4372,-0.46271
684,0.27248,0.42086,-0.47018
685,0.36445,0.43298,-0.5036
686,0.41158,0.43528,-0.45709
687,-0.35229,0.4746,-0.47093
688,-0.29363,0.49248,-0.48803
689,-0.23318,0.51053,-0.50176
690,-0.16084,0.49831,-0.54468
691,-0.089141,0.50354,-0.55166
692,-0.0038101,0.48861,-0.49878
693,0.082277,0.50556,-0.55103
694,0.156,0.49919,-0.54479
695,0.23219,0.50917,-0.50355
696,0.29309,0.49152,-0.48921
697,0.3514,0.47519,-0.47096
698,-0.31721,0.5343,-0.43491
699,-0.25597,0.55122,-0.44657
700,-0.19015,0.57275,-0.45238
701,-0.1244,0.58404,-0.4626
702,-0.054509,0.57057,-0.48942
703,0.054367,0.57023,-0.48984
704,0.12513,0.58324,-0.46341
705,0.19009,0.57255,-0.45267
706,0.25591,0.54972,-0.44843
707,0.31681,0.53437,-0.43507
708,1.3615e-05,0.59079,-0.47496
709,-0.26415,-0.60901,-0.36652
710,-0.19025,-0.62355,-0.38179
711,-0.10987,-0.6439,-0.38139
712,-0.038761,-0.64508,-0.39077
713,0.038614,-0.64443,-0.39185
714,0.10893,-0.64436,-0.38079
715,0.18748,-0.62403,-0.38235
716,0.26178,-0.61007,-0.3664
717,-0.29839,-0.55525,-0.41858
718,-0.239,-0.57963,-0.41868
719,-0.17996,-0.5817,-0.44561
720,-0.094663,-0.59274,-0.45733
721,-0.0055118,-0.55558,-0.42666
722,0.086058,-0.59509,-0.45597
723,0.17485,-0.58309,-0.44654
724,0.23487,-0.58121,-0.41879
725,0.29555,-0.55587,-0.41962
