".\VolumeSampling.exe -i .\Dragon_50k.obj -o Dragon_50k.vtk --viscosity 0.05 -r 0.04 -s "2.5 2.5 2.5""
"id","Points:0","Points:1","Points:2"
712,0.62204,0.96474,-0.31824
713,0.70471,0.96286,-0.29499
714,0.79377,0.96251,-0.27621
715,0.87901,0.96836,-0.29165
716,0.97658,0.9563,-0.27306
717,-0.59622,1.0473,-0.2885
718,-0.097183,1.0193,-0.32924
719,-0.0086722,1.0309,-0.3149
720,0.069776,1.0295,-0.3315
721,0.16295,1.0224,-0.32729
722,0.25474,1.0162,-0.35477
723,0.29864,1.0165,-0.30487
724,0.6236,1.0243,-0.30903
725,0.65809,1.0266,-0.35918
726,0.73766,1.0256,-0.32673
727,0.84685,1.0293,-0.32449
728,0.9369,1.0196,-0.35343
729,0.97382,1.0163,-0.30504
730,-0.78652,1.0808,-0.24766
731,-0.71887,1.091,-0.27256
732,-0.65349,1.0898,-0.2917
733,-0.57132,1.0988,-0.29847
734,-0.50897,1.0934,-0.28498
735,-0.10252,1.0763,-0.27601
736,-0.072245,1.0884,-0.31955
737,0.021665,1.0975,-0.29379
738,0.1062,1.0886,-0.27873
739,0.18703,1.0891,-0.28031
740,0.26691,1.0859,-0.29339
741,0.33942,1.0634,-0.28092
742,0.38646,1.1032,-0.29156
743,0.56381,1.1147,-0.26805
744,0.60717,1.0814,-0.29424
745,0.70511,1.0858,-0.29574
746,0.79618,1.0917,-0.27974
747,0.88657,1.0918,-0.29496
748,0.97458,1.0795,-0.31144
749,1.0054,1.0744,-0.26047
750,-0.66665,1.1552,-0.29068
751,-0.60381,1.1502,-0.30585
752,-0.5352,1.1549,-0.31373
753,-0.47738,1.1641,-0.30793
754,-0.051157,1.1529,-0.3041
755,-0.0099589,1.1731,-0.34475
756,0.066698,1.1574,-0.32266
757,0.14606,1.1563,-0.33439
758,0.22923,1.1543,-0.33601
759,0.30945,1.1543,-0.32765
760,0.38665,1.1393,-0.34414
761,0.44956,1.1586,-0.32713
762,0.51223,1.1854,-0.34292
763,0.58379,1.1559,-0.33248
764,0.67467,1.1503,-0.31846
765,0.75486,1.1502,-0.33227
766,0.84336,1.1526,-0.32421
767,0.92947,1.17,-0.35577
768,0.97044,1.1417,-0.31663
769,-0.70072,1.2193,-0.25897
770,-0.64372,1.2183,-0.29564
771,-0.57759,1.2137,-0.31406
772,-0.49735,1.2266,-0.26395
773,-0.43202,1.2134,-0.30588
774,-0.37123,1.2291,-0.26937
775,-0.054054,1.2201,-0.2541
776,-0.011853,1.2237,-0.30467
777,0.095912,1.2222,-0.29894
778,0.18094,1.2164,-0.28166
779,0.25866,1.219,-0.28603
780,0.33439,1.2195,-0.2811
781,0.40903,1.212,-0.29627
782,0.48413,1.2188,-0.28449
783,0.56409,1.2197,-0.29896
784,0.64113,1.2246,-0.29736
785,0.71981,1.2237,-0.27924
786,0.79899,1.2198,-0.27515
787,0.88034,1.2191,-0.28911
788,0.96311,1.2126,-0.31084
789,0.99402,1.2333,-0.25683
790,-0.59822,1.2717,-0.30931
791,-0.53172,1.2817,-0.33103
792,-0.46088,1.2724,-0.33495
793,-0.40233,1.2741,-0.31679
794,0.029337,1.2733,-0.31979
795,0.070652,1.3183,-0.33037
796,0.13771,1.2877,-0.32244
797,0.21596,1.286,-0.32953
798,0.29851,1.2861,-0.33024
799,0.37922,1.2893,-0.32586
800,0.45113,1.2755,-0.34009
801,0.52592,1.285,-0.33218
802,0.6046,1.2861,-0.33585
803,0.67998,1.294,-0.33601
804,0.75544,1.298,-0.33383
805,0.83536,1.293,-0.31514
806,0.90616,1.3169,-0.32556
807,0.94764,1.2753,-0.30503
808,-0.8027,1.4323,-0.26201
809,-0.6455,1.3399,-0.27582
810,-0.58797,1.3394,-0.31287
811,-0.50229,1.3485,-0.28006
812,-0.41884,1.3579,-0.27562
813,-0.35028,1.3424,-0.30877
814,-0.28954,1.3445,-0.26956
815,0.037444,1.3446,-0.27044
816,0.092096,1.3769,-0.29886
817,0.17382,1.3558,-0.29128
818,0.25319,1.3552,-0.27981
819,0.33578,1.3523,-0.2819
820,0.41448,1.3556,-0.28891
821,0.48819,1.3563,-0.28815
822,0.56371,1.3582,-0.28609
823,0.64029,1.3587,-0.28304
824,0.71835,1.3586,-0.29146
825,0.78878,1.3639,-0.30232
826,0.887,1.3837,-0.30741
827,0.93418,1.3507,-0.26729
828,-0.73022,1.4415,-0.30753
829,-0.68626,1.4061,-0.30995
830,-0.63631,1.3922,-0.32783
831,-0.53582,1.4207,-0.30861
832,-0.43154,1.4033,-0.34913
833,-0.3708,1.4027,-0.32859
834,-0.31389,1.3983,-0.28852
835,0.14805,1.4138,-0.32303
836,0.21075,1.435,-0.34162
837,0.29218,1.4098,-0.32231
838,0.37737,1.4159,-0.34044
839,0.45381,1.4254,-0.34169
840,0.53127,1.431,-0.3447
841,0.61044,1.4307,-0.33406
842,0.69565,1.4252,-0.32434
843,0.77362,1.4549,-0.33845
844,0.82738,1.419,-0.33315
845,-0.8013,1.4981,-0.26962
846,-0.70789,1.4888,-0.3203
847,-0.65501,1.4944,-0.27574
848,-0.58066,1.4909,-0.29823
849,-0.50008,1.4864,-0.278
850,-0.42183,1.4798,-0.29059
851,-0.33582,1.4668,-0.30888
852,-0.2859,1.4709,-0.28467
853,0.19769,1.4724,-0.29164
854,0.25387,1.5064,-0.28783
855,0.33185,1.4767,-0.30576
856,0.41403,1.4777,-0.29346
857,0.49653,1.4929,-0.3024
858,0.5816,1.4935,-0.29618
859,0.64536,1.5124,-0.33645
860,0.72307,1.5167,-0.2894
861,0.77694,1.493,-0.2799
862,0.83159,1.4575,-0.27718
863,-0.75795,1.5227,-0.30127
864,-0.70716,1.5533,-0.32982
865,-0.65148,1.5426,-0.3486
866,-0.54448,1.554,-0.32943
867,-0.45036,1.5534,-0.32247
868,-0.37572,1.5433,-0.35163
869,-0.32496,1.5308,-0.30429
870,-0.27281,1.5549,-0.2881
871,0.31578,1.5289,-0.2958
872,0.3831,1.5389,-0.30363
873,0.45037,1.5468,-0.30274
874,0.52889,1.557,-0.29551
875,0.60062,1.5567,-0.28703
876,0.66811,1.5424,-0.28587
877,-0.93175,1.618,-0.24059
878,-0.8666,1.6492,-0.28339
879,-0.82414,1.6242,-0.28912
880,-0.7584,1.6211,-0.28223
881,-0.65936,1.6229,-0.27883
882,-0.57979,1.6208,-0.28815
883,-0.50628,1.612,-0.28722
884,-0.41989,1.614,-0.27471
885,-0.34284,1.5947,-0.30373
886,-0.30446,1.6275,-0.27631
887,0.40327,1.5906,-0.24919
888,0.50388,1.6034,-0.24605
889,-0.82034,1.6809,-0.30638
890,-0.77629,1.6769,-0.33185
891,-0.72855,1.6777,-0.35001
892,-0.62936,1.7,-0.31487
893,-0.546,1.6802,-0.32922
894,-0.4619,1.6624,-0.32255
895,-0.38341,1.6911,-0.30622
896,-0.86984,1.7259,-0.27431
897,-0.80988,1.75,-0.30709
898,-0.73964,1.7311,-0.28029
899,-0.65917,1.7695,-0.30141
900,-0.58116,1.7581,-0.27999
901,-0.50307,1.7396,-0.28381
902,-0.4219,1.7629,-0.29454
903,-0.37176,1.761,-0.25613
904,-0.34755,1.7253,-0.26702
905,-0.85107,1.7965,-0.29218
906,-0.77471,1.8011,-0.31362
907,-0.72368,1.8354,-0.32642
908,-0.60682,1.8423,-0.34084
909,-0.53366,1.8309,-0.31349
910,-0.47432,1.8094,-0.29755
911,-0.81611,1.8591,-0.28122
912,-0.75506,1.8656,-0.27569
913,-0.67074,1.8636,-0.2762
914,-0.58923,1.861,-0.28527
915,-0.51634,1.885,-0.25672
916,-0.38646,1.9599,-0.2893
917,-0.31646,1.9882,-0.29074
918,-0.49212,1.9877,-0.25601
919,-0.41293,1.9876,-0.23453
920,-0.35317,1.9931,-0.28584
921,-0.2714,2.0042,-0.28493
922,-0.23462,2.0153,-0.29982
923,-0.18533,2.0295,-0.33287
924,-0.13341,2.0553,-0.34447
925,-0.7871,0.061982,-0.18167
926,-0.72244,0.056734,-0.20107
927,-0.64926,0.052714,-0.21231
928,-0.57471,0.048845,-0.21037
929,-0.50979,0.051336,-0.20721
930,-0.41655,0.049182,-0.21038
931,-0.34415,0.042022,-0.18803
932,-0.28178,0.052975,-0.18878
933,0.49804,0.047862,-0.18707
934,0.56287,0.038689,-0.20548
935,0.6261,0.043591,-0.20119
936,0.69433,0.053719,-0.1919
937,0.96946,0.057278,-0.20404
938,1.0237,0.065108,-0.22695
939,-1.1475,0.18522,-0.24541
940,-1.1491,0.13447,-0.25431
941,-1.086,0.13774,-0.24838
942,-0.82958,0.10428,-0.21507
943,-0.76243,0.098592,-0.23696
944,-0.69597,0.090311,-0.24903
945,-0.63019,0.080476,-0.26249
946,-0.56433,0.072771,-0.26311
947,-0.46016,0.11586,-0.25115
948,-0.36397,0.090344,-0.27813
949,-0.28602,0.081982,-0.24327
950,-0.23168,0.11781,-0.23931
951,0.41158,0.12144,-0.23729
952,0.45704,0.088464,-0.2419
953,0.50863,0.072225,-0.25349
954,0.62549,0.076235,-0.24765
955,0.68237,0.097693,-0.2387
956,0.73901,0.1141,-0.22539
957,0.85359,0.11402,-0.27188
958,0.90405,0.088698,-0.25096
959,1.0004,0.11717,-0.24457
960,-1.076,0.17856,-0.20096
961,-1.0207,0.14344,-0.21691
962,-0.95843,0.14991,-0.21277
963,-0.89113,0.14473,-0.22089
964,-0.82753,0.15332,-0.24799
965,-0.73707,0.17295,-0.22355
966,-0.65331,0.1705,-0.22055
967,-0.5666,0.15947,-0.22136
968,-0.50067,0.15707,-0.20357
969,-0.41973,0.16399,-0.20669
970,-0.3485,0.16069,-0.2204
971,-0.26407,0.17282,-0.21424
972,-0.17842,0.152,-0.21331
973,-0.12204,0.19245,-0.18492
974,0.34242,0.1958,-0.19808
975,0.37497,0.16281,-0.23215
976,0.46858,0.16851,-0.20819
977,0.56399,0.16483,-0.22417
978,0.64013,0.17153,-0.21581
979,0.72232,0.17733,-0.20874
980,0.79641,0.13369,-0.2356
981,0.88042,0.16572,-0.21621
982,0.95095,0.18531,-0.22222
983,1.0206,0.14369,-0.19101
984,-1.0553,0.20457,-0.23964
985,-0.98746,0.22577,-0.24603
986,-0.92582,0.24216,-0.26586
987,-0.84835,0.23591,-0.24698
988,-0.76987,0.23669,-0.25963
989,-0.69042,0.2314,-0.25979
990,-0.61219,0.23336,-0.24703
991,-0.53847,0.23184,-0.25401
992,-0.46504,0.22881,-0.25054
993,-0.38559,0.23278,-0.25192
994,-0.30916,0.23428,-0.24584
995,-0.22815,0.24157,-0.24977
996,-0.14416,0.2125,-0.24291
997,-0.095859,0.25286,-0.22759
998,0.33051,0.25357,-0.23237
999,0.36085,0.21571,-0.2701
1000,0.43626,0.23317,-0.25034
1001,0.53003,0.24387,-0.24191
1002,0.60301,0.23001,-0.26544
1003,0.67718,0.23354,-0.2642
1004,0.75324,0.22919,-0.24881
1005,0.82769,0.21442,-0.24492
1006,0.915,0.24733,-0.24265
1007,-1.0484,0.30713,-0.19855
1008,-0.98663,0.30079,-0.22349
1009,-0.89405,0.30307,-0.21943
1010,-0.80943,0.30152,-0.21822
1011,-0.72925,0.29897,-0.21695
1012,-0.65222,0.30112,-0.21064
1013,-0.57753,0.30372,-0.21949
1014,-0.50244,0.29755,-0.20308
1015,-0.42413,0.29895,-0.20566
1016,-0.34563,0.30109,-0.21103
1017,-0.26906,0.30286,-0.20802
1018,-0.1909,0.30378,-0.22144
1019,-0.11504,0.31273,-0.20137
1020,-0.035162,0.30338,-0.18974
1021,0.31418,0.30274,-0.19809
1022,0.39774,0.30599,-0.21271
1023,0.48798,0.30686,-0.21019
1024,0.57442,0.30405,-0.20822
1025,0.65308,0.30327,-0.2201
1026,0.73196,0.31054,-0.21423
1027,0.81768,0.32682,-0.19878
1028,0.87387,0.29493,-0.23576
1029,-1.0586,0.37475,-0.21216
1030,-1.0004,0.37106,-0.24021
1031,-0.91822,0.38996,-0.26428
1032,-0.84511,0.36472,-0.25644
1033,-0.76875,0.36756,-0.24422
1034,-0.691,0.36687,-0.25122
1035,-0.61687,0.3783,-0.26423
1036,-0.54312,0.38095,-0.25029
1037,-0.46623,0.37013,-0.24952
1038,-0.38026,0.36438,-0.25564
1039,-0.30295,0.36808,-0.25848
1040,-0.2263,0.36848,-0.25331
1041,-0.1461,0.36529,-0.25417
1042,-0.040065,0.3631,-0.26655
1043,-0.001435,0.37205,-0.21983
1044,0.32107,0.35781,-0.23323
1045,0.3398,0.37974,-0.28545
1046,0.43727,0.37174,-0.24111
1047,0.52872,0.36589,-0.24759
1048,0.61405,0.36475,-0.24787
1049,0.69737,0.37455,-0.24685
1050,0.77718,0.38672,-0.23301
1051,0.82318,0.35275,-0.25939
1052,-1.0991,0.42724,-0.19467
1053,-1.0396,0.43784,-0.22959
1054,-0.97038,0.4414,-0.21734
1055,-0.88209,0.43998,-0.215
1056,-0.80872,0.43615,-0.21361
1057,-0.73347,0.44509,-0.21929
1058,-0.65552,0.43849,-0.22385
1059,-0.58018,0.44417,-0.21321
1060,-0.50005,0.44559,-0.21809
1061,-0.42656,0.43608,-0.19962
1062,-0.34492,0.43155,-0.20846
1063,-0.26855,0.43447,-0.21702
1064,-0.19168,0.43259,-0.21212
1065,-0.11338,0.4299,-0.20438
1066,-0.039361,0.43592,-0.21465
1067,0.039929,0.42432,-0.19349
1068,0.32149,0.42697,-0.20979
1069,0.39888,0.44426,-0.20515
1070,0.48341,0.43736,-0.20055
1071,0.56694,0.43419,-0.20385
1072,0.64959,0.43218,-0.20528
1073,0.7392,0.44138,-0.19494
1074,-1.0637,0.51006,-0.22722
1075,-1.0234,0.49918,-0.27545
1076,-0.93228,0.4884,-0.25417
1077,-0.83781,0.50572,-0.24937
1078,-0.74838,0.52512,-0.27345
1079,-0.68026,0.50881,-0.25809
1080,-0.61277,0.49162,-0.26345
1081,-0.54653,0.49879,-0.2504
1082,-0.4722,0.51456,-0.26144
1083,-0.38537,0.49107,-0.24528
1084,-0.30828,0.49869,-0.26329
1085,-0.23001,0.49603,-0.25478
1086,-0.15327,0.50095,-0.24053
1087,-0.072023,0.49862,-0.26129
1088,0.01788,0.50094,-0.26138
1089,0.066371,0.49771,-0.22644
1090,0.34362,0.49554,-0.25428
1091,0.43904,0.49865,-0.2439
1092,0.5215,0.50231,-0.24662
1093,0.60163,0.497,-0.24861
1094,0.6779,0.49232,-0.24552
1095,0.7461,0.51586,-0.2372
1096,-1.0992,0.57179,-0.20008
1097,-1.0429,0.57504,-0.23507
1098,-0.96981,0.5635,-0.2134
1099,-0.8729,0.56632,-0.21916
1100,-0.7889,0.58301,-0.2439
1101,-0.728,0.56824,-0.21875
1102,-0.67129,0.54718,-0.19798
1103,-0.48296,0.53645,-0.20835
1104,-0.4242,0.57241,-0.21733
1105,-0.34154,0.55451,-0.21012
1106,-0.2672,0.56546,-0.21331
1107,-0.19273,0.56558,-0.21344
1108,-0.11437,0.56479,-0.21188
1109,-0.039475,0.56322,-0.2116
1110,0.037239,0.57402,-0.21128
1111,0.11544,0.56265,-0.18487
1112,0.3529,0.55746,-0.21498
1113,0.42418,0.55288,-0.20296
1114,0.49321,0.56779,-0.20155
1115,0.56541,0.56259,-0.19832
1116,0.63764,0.56104,-0.20435
1117,0.71148,0.56249,-0.21457
1118,0.77632,0.58366,-0.19395
1119,-1.0459,0.63789,-0.2167
1120,-0.98598,0.62991,-0.25608
1121,-0.91982,0.63776,-0.27371
1122,-0.85952,0.62623,-0.25518
1123,-0.80098,0.64837,-0.22749
1124,-0.37257,0.61302,-0.23192
1125,-0.32545,0.65205,-0.25673
1126,-0.24436,0.63602,-0.25465
1127,-0.158,0.62941,-0.24529
1128,-0.075692,0.63346,-0.24601
1129,0.011603,0.62645,-0.26407
1130,0.10326,0.61281,-0.27644
1131,0.13459,0.63441,-0.23709
1132,0.38986,0.61787,-0.24891
1133,0.45559,0.61936,-0.248
1134,0.53254,0.62919,-0.24323
1135,0.6032,0.62906,-0.25154
1136,0.67872,0.62471,-0.25257
1137,0.75158,0.64441,-0.24617
1138,0.81834,0.64923,-0.23493
1139,-1.0834,0.70269,-0.18407
1140,-1.0216,0.70275,-0.21628
1141,-0.95658,0.69547,-0.23351
1142,-0.88149,0.69816,-0.23231
1143,-0.8142,0.71149,-0.22606
1144,-0.75283,0.70077,-0.20336
1145,-0.34077,0.68521,-0.18161
1146,-0.30955,0.70676,-0.22851
1147,-0.20999,0.69997,-0.20994
1148,-0.12463,0.69887,-0.21426
1149,-0.044818,0.69687,-0.21231
1150,0.028533,0.69222,-0.21249
1151,0.096953,0.69682,-0.21041
1152,0.16415,0.69447,-0.19389
1153,0.41941,0.68001,-0.21459
1154,0.49385,0.68031,-0.20517
1155,0.55746,0.70527,-0.20882
1156,0.63512,0.6952,-0.21233
1157,0.71167,0.69915,-0.20519
1158,0.79338,0.70574,-0.20207
1159,0.86695,0.70964,-0.19202
1160,-0.97908,0.75913,-0.22004
1161,-0.91372,0.75532,-0.23225
1162,-0.84712,0.76704,-0.23467
1163,-0.77832,0.78515,-0.22488
1164,-0.27892,0.75376,-0.22723
1165,-0.24372,0.78607,-0.26451
1166,-0.16202,0.76214,-0.25456
1167,-0.079963,0.75937,-0.24672
1168,0.00098361,0.75943,-0.24787
1169,0.082912,0.75991,-0.255
1170,0.17309,0.76111,-0.25819
1171,0.19965,0.78773,-0.21925
1172,0.4702,0.73955,-0.25063
1173,0.50725,0.78843,-0.26871
1174,0.59047,0.7581,-0.25146
1175,0.67306,0.76372,-0.2493
1176,0.75032,0.75421,-0.24983
1177,0.8231,0.77622,-0.2494
1178,0.90198,0.76988,-0.23863
1179,-1.008,0.83467,-0.19524
1180,-0.94896,0.82722,-0.22039
1181,-0.88425,0.83051,-0.23006
1182,-0.81578,0.83406,-0.23301
1183,-0.73009,0.83319,-0.22972
1184,-0.666,0.84164,-0.21791
1185,-0.25696,0.82136,-0.20217
1186,-0.19616,0.83069,-0.2123
1187,-0.11834,0.8301,-0.20544
1188,-0.039535,0.82873,-0.20767
1189,0.043082,0.82456,-0.20152
1190,0.1294,0.81827,-0.20281
1191,0.21909,0.84635,-0.20764
1192,0.49796,0.80209,-0.20324
1193,0.55682,0.81686,-0.22096
1194,0.63247,0.83468,-0.20476
1195,0.71173,0.83157,-0.20962
1196,0.78952,0.83034,-0.20193
1197,0.8693,0.83073,-0.21148
1198,0.94353,0.8241,-0.20052
1199,-0.89646,0.89994,-0.22488
1200,-0.82918,0.89059,-0.2396
1201,-0.76181,0.89063,-0.2469
1202,-0.69681,0.89813,-0.24878
1203,-0.63277,0.89974,-0.23234
1204,-0.2123,0.8936,-0.22854
1205,-0.18001,0.89629,-0.28591
1206,-0.097345,0.89687,-0.24249
1207,-0.0092627,0.89337,-0.24614
1208,0.074184,0.89073,-0.24403
1209,0.15617,0.88835,-0.24694
1210,0.24025,0.89814,-0.2407
1211,0.54761,0.87709,-0.22908
1212,0.5718,0.89483,-0.27844
1213,0.65748,0.90029,-0.2451
1214,0.74753,0.89548,-0.25003
1215,0.82323,0.88817,-0.24606
1216,0.89631,0.9043,-0.24863
1217,0.96457,0.89765,-0.25413
1218,-0.94951,0.95346,-0.19284
1219,-0.89784,0.97479,-0.21673
1220,-0.8435,0.95852,-0.23541
1221,-0.73477,0.95647,-0.19559
1222,-0.64278,0.96205,-0.19131
1223,-0.57114,0.93353,-0.21193
1224,-0.5237,0.97834,-0.21064
1225,-0.20001,0.96817,-0.19994
1226,-0.12461,0.95495,-0.20356
1227,-0.043429,0.95849,-0.20675
1228,0.034988,0.95911,-0.20104
1229,0.11548,0.95713,-0.20325
1230,0.19494,0.95668,-0.20349
1231,0.2715,0.96041,-0.21093
1232,0.57936,0.95002,-0.21294
1233,0.64713,0.96817,-0.19912
1234,0.71979,0.95995,-0.21434
1235,0.79482,0.9629,-0.20402
1236,0.86929,0.96769,-0.20394
1237,0.94233,0.97219,-0.20061
1238,1.0097,0.96888,-0.19908
1239,-0.83258,1.0341,-0.23258
1240,-0.76035,1.0228,-0.25639
1241,-0.69595,1.0266,-0.27203
1242,-0.6363,1.011,-0.27794
1243,-0.54043,1.0307,-0.26431
1244,-0.48832,1.0318,-0.22056
1245,-0.15843,1.0193,-0.2278
1246,-0.085283,1.0142,-0.25096
1247,-0.0086401,1.0302,-0.24085
1248,0.070877,1.0248,-0.25022
1249,0.15122,1.0241,-0.2432
1250,0.23308,1.0249,-0.25355
1251,0.31235,1.0133,-0.23602
1252,0.59973,1.0284,-0.23486
1253,0.67478,1.0267,-0.25308
1254,0.75473,1.0283,-0.24711
1255,0.83858,1.0295,-0.24558
1256,0.91952,1.0319,-0.25382
1257,1.0047,1.0151,-0.2411
1258,-0.87602,1.0779,-0.18318
1259,-0.82809,1.1083,-0.21164
1260,-0.73108,1.0937,-0.20223
1261,-0.65177,1.0853,-0.21916
1262,-0.56971,1.0863,-0.21376
1263,-0.46942,1.085,-0.23807
1264,-0.41775,1.0783,-0.19817
1265,-0.38824,1.12,-0.20776
1266,-0.18225,1.0719,-0.18445
1267,-0.13559,1.0787,-0.22739
1268,-0.05372,1.0935,-0.21018
1269,0.029979,1.0902,-0.21034
1270,0.11024,1.0904,-0.2031
1271,0.18898,1.0912,-0.20221
1272,0.27385,1.0881,-0.20327
1273,0.35129,1.0719,-0.21155
1274,0.40247,1.1063,-0.21932
1275,0.49029,1.128,-0.21909
1276,0.55995,1.0988,-0.20767
1277,0.63479,1.0877,-0.20687
1278,0.71721,1.0885,-0.20743
1279,0.79757,1.0903,-0.20521
1280,0.87835,1.0909,-0.20624
1281,0.9564,1.0945,-0.20624
1282,1.0453,1.0676,-0.19552
1283,1.1076,1.1033,-0.17804
1284,1.1727,1.0891,-0.1925
1285,1.2232,1.1044,-0.17971
1286,-0.77403,1.1485,-0.23448
1287,-0.72094,1.1579,-0.26375
1288,-0.61787,1.1569,-0.23591
1289,-0.53506,1.1569,-0.23743
1290,-0.44572,1.1334,-0.26858
1291,-0.40101,1.1687,-0.25528
1292,-0.33966,1.1668,-0.22914
1293,-0.12103,1.1737,-0.21123
1294,-0.087023,1.1505,-0.25251
1295,-0.0086853,1.155,-0.24322
1296,0.066088,1.1605,-0.24786
1297,0.14549,1.1546,-0.24814
1298,0.22532,1.1517,-0.24836
1299,0.30341,1.1447,-0.24673
1300,0.37448,1.1601,-0.23966
1301,0.4462,1.1273,-0.26682
1302,0.51339,1.1431,-0.28373
1303,0.60433,1.1662,-0.2516
1304,0.67794,1.1496,-0.24402
1305,0.75555,1.1526,-0.24847
1306,0.83947,1.1536,-0.24545
1307,0.91873,1.1509,-0.25434
1308,0.99866,1.1651,-0.26803
1309,1.025,1.1302,-0.23184
1310,-0.74636,1.2146,-0.21343
1311,-0.65369,1.2249,-0.20351
1312,-0.58408,1.2317,-0.22179
1313,-0.50945,1.2232,-0.19428
1314,-0.42363,1.2245,-0.21039
1315,-0.32989,1.2249,-0.22951
1316,-0.10711,1.2235,-0.21564
1317,-0.059594,1.2378,-0.18093
1318,0.01865,1.2237,-0.21375
1319,0.10536,1.2175,-0.21223
1320,0.18417,1.2184,-0.20588
1321,0.26262,1.2162,-0.21148
1322,0.33877,1.2193,-0.19846
1323,0.41765,1.2124,-0.21005
1324,0.4896,1.203,-0.21065
1325,0.55772,1.2205,-0.2137
1326,0.6417,1.2273,-0.20929
1327,0.71582,1.2198,-0.20716
1328,0.7934,1.2215,-0.20332
1329,0.87037,1.2181,-0.20587
1330,0.94568,1.2094,-0.20891
1331,1.0378,1.2528,-0.2104
1332,1.0419,1.2026,-0.20464
1333,1.1737,1.2167,-0.18285
1334,1.2327,1.2243,-0.19628
1335,1.2841,1.227,-0.1827
1336,-0.69921,1.2797,-0.23053
1337,-0.65475,1.281,-0.2758
1338,-0.54924,1.2903,-0.25076
1339,-0.45037,1.2891,-0.25169
1340,-0.34987,1.2888,-0.28526
1341,-0.3062,1.2869,-0.24951
1342,-0.059678,1.2866,-0.22161
1343,-0.0093478,1.2834,-0.26186
1344,0.066114,1.2799,-0.25124
1345,0.14514,1.2865,-0.24771
1346,0.22144,1.2882,-0.2469
1347,0.29879,1.2872,-0.24717
1348,0.37584,1.2847,-0.24606
1349,0.44911,1.2858,-0.25395
1350,0.5249,1.2878,-0.25144
1351,0.60151,1.2875,-0.25225
1352,0.67829,1.2922,-0.2506
1353,0.75444,1.2933,-0.24855
1354,0.83126,1.2941,-0.24537
1355,0.90804,1.284,-0.24349
1356,0.98269,1.3034,-0.24816
1357,1.0314,1.3013,-0.21106
1358,-0.92383,1.3892,-0.23583
1359,-0.6793,1.3402,-0.20617
1360,-0.59066,1.3443,-0.21634
1361,-0.50248,1.3479,-0.20459
1362,-0.41346,1.353,-0.20661
1363,-0.31827,1.3442,-0.17251
1364,-0.30348,1.3562,-0.22081
1365,-0.02047,1.3333,-0.22966
1366,0.027824,1.3473,-0.18729
1367,0.10398,1.3546,-0.22196
1368,0.17731,1.362,-0.21204
1369,0.26172,1.3513,-0.20397
1370,0.33606,1.3593,-0.20479
1371,0.41196,1.3555,-0.20751
1372,0.48757,1.3556,-0.20914
1373,0.56616,1.3577,-0.20997
1374,0.64124,1.3642,-0.20837
1375,0.71391,1.3602,-0.20868
1376,0.78988,1.3548,-0.20596
1377,0.87333,1.348,-0.19994
1378,0.94536,1.3622,-0.18279
1379,0.98784,1.3658,-0.21457
1380,-0.89152,1.4358,-0.21916
1381,-0.84941,1.4743,-0.24186
1382,-0.77111,1.4283,-0.28485
1383,-0.67486,1.4073,-0.2387
1384,-0.60855,1.4151,-0.2592
1385,-0.53858,1.4119,-0.23451
1386,-0.46161,1.4186,-0.25703
1387,-0.37619,1.4164,-0.24394
1388,-0.28662,1.4207,-0.24555
1389,0.02427,1.3914,-0.22993
1390,0.073421,1.4224,-0.23458
1391,0.12415,1.4365,-0.27032
1392,0.20955,1.4244,-0.25362
1393,0.28681,1.4265,-0.24504
1394,0.37344,1.4166,-0.24977
1395,0.45384,1.422,-0.25109
1396,0.52685,1.4277,-0.25794
1397,0.60321,1.426,-0.252
1398,0.68063,1.4393,-0.25558
1399,0.75312,1.4305,-0.25418
1400,0.83181,1.3975,-0.24731
1401,0.89981,1.417,-0.25546
1402,0.94517,1.4174,-0.2201
1403,-0.96614,1.4414,-0.18541
1404,-0.89577,1.4805,-0.21263
1405,-0.80233,1.4995,-0.21007
1406,-0.72694,1.4513,-0.2297
1407,-0.65478,1.4861,-0.20126
1408,-0.58097,1.4827,-0.21395
1409,-0.50513,1.4822,-0.19902
1410,-0.43114,1.4812,-0.21005
1411,-0.35725,1.4816,-0.20454
1412,-0.29428,1.4863,-0.22634
1413,0.1149,1.4815,-0.24056
1414,0.18356,1.4777,-0.19744
1415,0.25429,1.5137,-0.20693
1416,0.33094,1.4882,-0.22181
1417,0.41551,1.4935,-0.21572
1418,0.48813,1.5139,-0.22967
1419,0.56265,1.4984,-0.2145
1420,0.64301,1.4936,-0.22325
1421,0.73534,1.5163,-0.20072
1422,0.79903,1.4877,-0.19524
1423,0.84661,1.5067,-0.22839
1424,0.87999,1.4662,-0.22342
1425,-0.7583,1.5448,-0.23776
1426,-0.69503,1.5611,-0.24687
1427,-0.61447,1.5567,-0.25393
1428,-0.54127,1.5515,-0.24476
1429,-0.46287,1.5518,-0.24512
1430,-0.38401,1.5459,-0.25046
1431,-0.30085,1.5508,-0.24062
1432,0.17098,1.5114,-0.24312
1433,0.21445,1.5412,-0.24366
1434,0.2961,1.567,-0.2461
1435,0.35524,1.5749,-0.24916
1436,0.45358,1.5869,-0.24608
1437,0.55657,1.5976,-0.24575
1438,0.61567,1.6053,-0.24385
1439,0.67539,1.5825,-0.24161
1440,0.73814,1.5686,-0.23786
1441,0.79857,1.5475,-0.23127
