".\VolumeSampling.exe -i .\sphere.obj -o sphere.vtk --viscosity 0.05 -r 0.03 -s "0.74 0.74 0.74""
"id","Points:0","Points:1","Points:2"
2926,-0.11524,-0.12054,-0.20188
2927,-0.05723,-0.12067,-0.20199
2928,0.0007855,-0.1207,-0.20179
2929,0.05881,-0.12065,-0.20193
2930,0.11683,-0.1205,-0.20178
2931,0.17499,-0.12048,-0.20197
2932,0.23325,-0.12038,-0.20189
2933,0.29159,-0.1205,-0.20296
2934,0.35032,-0.12057,-0.20214
2935,0.4098,-0.12047,-0.20353
2936,0.4702,-0.12085,-0.20487
2937,0.53188,-0.12254,-0.20715
2938,0.59592,-0.12611,-0.20845
2939,0.66388,-0.1137,-0.2187
2940,0.67202,-0.11242,-0.17812
2941,-0.66737,-0.073366,-0.21965
2942,-0.60176,-0.074453,-0.23619
2943,-0.54645,-0.07307,-0.23625
2944,-0.49105,-0.072687,-0.23528
2945,-0.43399,-0.071663,-0.23365
2946,-0.37637,-0.07119,-0.23211
2947,-0.31821,-0.070838,-0.23109
2948,-0.26048,-0.070707,-0.23222
2949,-0.20242,-0.070506,-0.23066
2950,-0.14433,-0.070593,-0.23116
2951,-0.086309,-0.070626,-0.23083
2952,-0.028253,-0.070721,-0.23076
2953,0.029803,-0.070713,-0.23071
2954,0.087863,-0.070596,-0.23074
2955,0.14588,-0.070548,-0.23104
2956,0.20395,-0.070446,-0.23046
2957,0.26199,-0.07063,-0.23202
2958,0.31967,-0.070742,-0.23082
2959,0.37779,-0.071105,-0.23179
2960,0.43533,-0.071578,-0.23331
2961,0.49228,-0.072564,-0.2349
2962,0.54747,-0.072954,-0.23594
2963,0.6027,-0.076108,-0.23392
2964,0.66824,-0.063451,-0.21951
2965,-0.68074,-0.01181,-0.17541
2966,-0.62286,-0.021602,-0.20606
2967,-0.5688,-0.021621,-0.20538
2968,-0.51471,-0.022236,-0.20551
2969,-0.45925,-0.021803,-0.20455
2970,-0.40296,-0.021308,-0.20348
2971,-0.34587,-0.020917,-0.20225
2972,-0.28839,-0.020688,-0.20269
2973,-0.23099,-0.020603,-0.20247
2974,-0.17304,-0.020564,-0.20193
2975,-0.1152,-0.020624,-0.2021
2976,-0.057212,-0.020664,-0.20166
2977,0.00078914,-0.020685,-0.2018
2978,0.058792,-0.02065,-0.2016
2979,0.11677,-0.020596,-0.20202
2980,0.17459,-0.020524,-0.20178
2981,0.23251,-0.02055,-0.20228
2982,0.28985,-0.020631,-0.20249
2983,0.34727,-0.020846,-0.20194
2984,0.40429,-0.021223,-0.20314
2985,0.46051,-0.021687,-0.20422
2986,0.51599,-0.022068,-0.2051
2987,0.57015,-0.02173,-0.20483
2988,0.62495,-0.022764,-0.20537
2989,0.68105,-0.0065494,-0.176
2990,-0.67056,0.027174,-0.22171
2991,-0.60352,0.028414,-0.23654
2992,-0.54551,0.02694,-0.23492
2993,-0.48954,0.027446,-0.23453
2994,-0.43307,0.028027,-0.23331
2995,-0.37599,0.028643,-0.2322
2996,-0.31815,0.029077,-0.23128
2997,-0.26049,0.029286,-0.23235
2998,-0.20249,0.029289,-0.23084
2999,-0.1444,0.029358,-0.23125
3000,-0.086399,0.029265,-0.23068
3001,-0.028251,0.029283,-0.2306
3002,0.029817,0.02929,-0.23056
3003,0.087964,0.029281,-0.2306
3004,0.14595,0.029387,-0.23114
3005,0.204,0.029329,-0.23065
3006,0.26195,0.029334,-0.23216
3007,0.3195,0.029135,-0.23098
3008,0.37721,0.028767,-0.2318
3009,0.43412,0.028231,-0.23283
3010,0.49042,0.02751,-0.23422
3011,0.54626,0.02779,-0.23344
3012,0.60342,0.025672,-0.237
3013,0.67032,0.040444,-0.21907
3014,-0.67436,0.085072,-0.17935
3015,-0.61884,0.077286,-0.20122
3016,-0.56592,0.076125,-0.20454
3017,-0.51247,0.077168,-0.20413
3018,-0.4576,0.077827,-0.20366
3019,-0.40177,0.078378,-0.20292
3020,-0.34504,0.078896,-0.20218
3021,-0.28797,0.079125,-0.203
3022,-0.2306,0.079221,-0.20218
3023,-0.17291,0.079339,-0.2021
3024,-0.1151,0.079321,-0.20186
3025,-0.057189,0.079355,-0.20154
3026,0.00080772,0.079342,-0.20159
3027,0.058812,0.079365,-0.20149
3028,0.11673,0.079339,-0.20177
3029,0.17456,0.079373,-0.20197
3030,0.23227,0.07926,-0.20199
3031,0.28968,0.079189,-0.20277
3032,0.34681,0.078971,-0.20181
3033,0.40366,0.078536,-0.2025
3034,0.45958,0.078028,-0.20315
3035,0.51453,0.07712,-0.20375
3036,0.5682,0.077054,-0.20175
3037,0.62104,0.075311,-0.20409
3038,0.67186,0.085244,-0.19586
3039,-0.66286,0.12349,-0.2142
3040,-0.59729,0.12758,-0.2308
3041,-0.54092,0.12665,-0.23331
3042,-0.48595,0.12723,-0.23352
3043,-0.43003,0.12787,-0.23269
3044,-0.37355,0.12866,-0.23161
3045,-0.31659,0.1288,-0.23248
3046,-0.25931,0.12908,-0.23144
3047,-0.2018,0.12927,-0.23147
3048,-0.14402,0.1293,-0.23067
3049,-0.086202,0.1294,-0.23067
3050,-0.028222,0.12936,-0.23031
3051,0.029806,0.12936,-0.23027
3052,0.087792,0.1294,-0.2306
3053,0.14559,0.12931,-0.23055
3054,0.20335,0.12928,-0.23133
3055,0.26083,0.12908,-0.2312
3056,0.31806,0.12882,-0.23219
3057,0.37496,0.12866,-0.23115
3058,0.43141,0.12804,-0.23221
3059,0.48719,0.1274,-0.23309
3060,0.54205,0.12659,-0.23181
3061,0.59833,0.12811,-0.23022
3062,0.66235,0.12467,-0.21494
3063,-0.65984,0.15922,-0.18552
3064,-0.64693,0.19598,-0.20724
3065,-0.5865,0.17773,-0.2033
3066,-0.5242,0.17734,-0.20318
3067,-0.46463,0.17742,-0.20346
3068,-0.40563,0.17822,-0.20267
3069,-0.34702,0.17867,-0.20294
3070,-0.28894,0.179,-0.2024
3071,-0.231,0.17933,-0.20255
3072,-0.17309,0.17946,-0.20178
3073,-0.11517,0.17961,-0.20181
3074,-0.057236,0.17958,-0.20147
3075,0.00079913,0.17957,-0.20125
3076,0.058841,0.17958,-0.2014
3077,0.11677,0.17961,-0.20174
3078,0.17467,0.17945,-0.20165
3079,0.23258,0.1793,-0.20235
3080,0.2905,0.17897,-0.20209
3081,0.34854,0.17866,-0.20259
3082,0.40707,0.17824,-0.20203
3083,0.466,0.17746,-0.20307
3084,0.52533,0.17776,-0.20253
3085,0.58734,0.17856,-0.20241
3086,0.65396,0.17259,-0.20097
3087,-0.63417,0.23886,-0.20241
3088,-0.62216,0.22021,-0.24529
3089,-0.55688,0.22666,-0.23125
3090,-0.49583,0.22649,-0.23301
3091,-0.43643,0.22709,-0.2325
3092,-0.37689,0.22795,-0.232
3093,-0.31835,0.22859,-0.23131
3094,-0.26014,0.2291,-0.23186
3095,-0.2021,0.22946,-0.2308
3096,-0.14416,0.22978,-0.23096
3097,-0.086283,0.22979,-0.2305
3098,-0.028254,0.22981,-0.23002
3099,0.029804,0.2298,-0.22996
3100,0.087826,0.22977,-0.23042
3101,0.14566,0.22976,-0.2309
3102,0.20352,0.22942,-0.23062
3103,0.26146,0.22905,-0.23158
3104,0.31947,0.22857,-0.23094
3105,0.37771,0.22802,-0.23152
3106,0.43677,0.22718,-0.23146
3107,0.49589,0.22633,-0.23333
3108,0.55689,0.22621,-0.22924
3109,0.62296,0.21935,-0.24435
3110,0.64095,0.22118,-0.20365
3111,-0.61925,0.28434,-0.18118
3112,-0.56274,0.27876,-0.20609
3113,-0.50831,0.27605,-0.20128
3114,-0.45534,0.27752,-0.2033
3115,-0.40028,0.27781,-0.20252
3116,-0.3439,0.27906,-0.20215
3117,-0.28738,0.27945,-0.20284
3118,-0.23008,0.27973,-0.20191
3119,-0.17253,0.28007,-0.20236
3120,-0.11496,0.28013,-0.20186
3121,-0.057136,0.28018,-0.20135
3122,0.00079739,0.2802,-0.20135
3123,0.05874,0.28017,-0.20128
3124,0.11658,0.2801,-0.2018
3125,0.17416,0.28002,-0.20228
3126,0.23177,0.27965,-0.20163
3127,0.2892,0.27937,-0.20251
3128,0.34596,0.27899,-0.20158
3129,0.4027,0.27764,-0.20187
3130,0.45845,0.27725,-0.20285
3131,0.51215,0.27439,-0.20021
3132,0.56701,0.28131,-0.21036
3133,0.62176,0.27743,-0.18336
3134,-0.59783,0.32272,-0.19728
3135,-0.57462,0.33265,-0.23411
3136,-0.50618,0.33196,-0.23004
3137,-0.44104,0.32687,-0.23165
3138,-0.3791,0.32811,-0.22989
3139,-0.31963,0.32987,-0.23161
3140,-0.26094,0.32975,-0.23085
3141,-0.20238,0.33033,-0.23111
3142,-0.14429,0.33058,-0.23144
3143,-0.086402,0.33067,-0.2305
3144,-0.028226,0.33069,-0.23033
3145,0.029775,0.33069,-0.23032
3146,0.087958,0.33066,-0.23043
3147,0.14584,0.33052,-0.2314
3148,0.20391,0.33024,-0.23092
3149,0.26244,0.32958,-0.23053
3150,0.32111,0.3296,-0.23112
3151,0.38052,0.32785,-0.22902
3152,0.44214,0.32643,-0.2309
3153,0.50675,0.33108,-0.22992
3154,0.5768,0.33044,-0.2325
3155,0.60081,0.31982,-0.19295
3156,-0.57485,0.36872,-0.18212
3157,-0.54993,0.38444,-0.21344
3158,-0.4732,0.3742,-0.20221
3159,-0.40978,0.37992,-0.20021
3160,-0.3493,0.37999,-0.20206
3161,-0.28993,0.3809,-0.20442
3162,-0.23164,0.38044,-0.20209
3163,-0.17311,0.3804,-0.20241
3164,-0.11509,0.38059,-0.20269
3165,-0.057177,0.38079,-0.20152
3166,0.00078462,0.38076,-0.2019
3167,0.058757,0.38075,-0.20147
3168,0.1167,0.38052,-0.20271
3169,0.17473,0.38029,-0.20229
3170,0.23334,0.38031,-0.20193
3171,0.29173,0.38064,-0.20405
3172,0.35125,0.37962,-0.20139
3173,0.41199,0.37931,-0.19928
3174,0.47589,0.37381,-0.20126
3175,0.55316,0.38082,-0.21191
3176,0.57767,0.36537,-0.17883
3177,-0.5267,0.42194,-0.20607
3178,-0.49237,0.44245,-0.23622
3179,-0.44108,0.42606,-0.2247
3180,-0.38148,0.42948,-0.2315
3181,-0.32213,0.43042,-0.23127
3182,-0.26234,0.43139,-0.2356
3183,-0.20358,0.43041,-0.23035
3184,-0.14452,0.43005,-0.23185
3185,-0.086392,0.4308,-0.2316
3186,-0.028217,0.43105,-0.23083
3187,0.029708,0.43102,-0.23083
3188,0.087912,0.43071,-0.23157
3189,0.14603,0.42998,-0.23195
3190,0.20503,0.43022,-0.23025
3191,0.26393,0.43106,-0.23532
3192,0.32355,0.43004,-0.23093
3193,0.38271,0.42794,-0.23103
3194,0.44256,0.42545,-0.22339
3195,0.49409,0.44066,-0.23626
3196,0.5286,0.4191,-0.20698
3197,-0.49688,0.46528,-0.18475
3198,-0.46313,0.48769,-0.20964
3199,-0.40627,0.47556,-0.20453
3200,-0.34697,0.48052,-0.20626
3201,-0.2899,0.47967,-0.20325
3202,-0.23117,0.4787,-0.20453
3203,-0.17194,0.47939,-0.2019
3204,-0.11445,0.48112,-0.20284
3205,-0.05663,0.48164,-0.20283
3206,0.0006576,0.48213,-0.20263
3207,0.057949,0.48154,-0.20271
3208,0.11568,0.48104,-0.20287
3209,0.17299,0.47914,-0.20213
3210,0.23212,0.47849,-0.20406
3211,0.29044,0.47931,-0.20319
3212,0.34731,0.47963,-0.20479
3213,0.40725,0.47486,-0.20423
3214,0.46423,0.48623,-0.21021
3215,0.49856,0.46345,-0.18478
3216,-0.42322,0.52171,-0.21121
3217,-0.38445,0.54043,-0.23988
3218,-0.31961,0.52595,-0.24223
3219,-0.2611,0.52548,-0.23143
3220,-0.19819,0.5262,-0.23256
3221,-0.14317,0.53272,-0.23192
3222,-0.085511,0.53115,-0.23173
3223,-0.028052,0.53382,-0.23307
3224,0.029403,0.53371,-0.23285
3225,0.086909,0.53105,-0.23161
3226,0.14467,0.53259,-0.23234
3227,0.19976,0.52584,-0.23212
3228,0.26296,0.52534,-0.23151
3229,0.3218,0.52516,-0.2418
3230,0.3853,0.53978,-0.23983
3231,0.42411,0.52087,-0.21164
3232,-0.38466,0.55884,-0.19218
3233,-0.34545,0.58088,-0.20546
3234,-0.27455,0.56941,-0.19855
3235,-0.21524,0.58452,-0.19146
3236,-0.16804,0.59371,-0.21618
3237,-0.11762,0.57618,-0.19672
3238,-0.058996,0.57731,-0.19965
3239,0.00069567,0.57689,-0.19987
3240,0.060309,0.57738,-0.19967
3241,0.11904,0.57592,-0.1969
3242,0.16922,0.59374,-0.21624
3243,0.21634,0.58405,-0.19096
3244,0.27571,0.56879,-0.1982
3245,0.34667,0.57996,-0.20602
3246,0.38575,0.558,-0.19218
3247,-0.30355,0.60085,-0.21773
3248,-0.25644,0.61633,-0.23038
3249,-0.20655,0.63557,-0.23341
3250,-0.13972,0.65181,-0.23484
3251,-0.092326,0.6265,-0.21888
3252,-0.029347,0.62019,-0.22933
3253,0.030455,0.62049,-0.2293
3254,0.093797,0.62633,-0.21849
3255,0.14149,0.65148,-0.23485
3256,0.2067,0.63524,-0.23421
3257,0.25757,0.61625,-0.22945
3258,0.30438,0.60053,-0.21743
3259,-0.231,0.64042,-0.19292
3260,-0.16455,0.65761,-0.20048
3261,-0.10116,0.67184,-0.19979
3262,-0.051596,0.67344,-0.21492
3263,-2.812e-06,0.67516,-0.21737
3264,0.052227,0.67338,-0.215
3265,0.10177,0.67182,-0.19954
3266,0.16552,0.65744,-0.20016
3267,0.23084,0.64017,-0.194
3268,-0.11482,-0.68166,-0.15391
3269,-0.056426,-0.68627,-0.16296
3270,0.00014377,-0.69137,-0.15188
3271,0.0569,-0.68595,-0.16428
3272,0.1161,-0.68202,-0.15122
3273,-0.24989,-0.64081,-0.16878
3274,-0.19952,-0.65648,-0.16966
3275,-0.15235,-0.66814,-0.17794
3276,-0.093939,-0.67447,-0.19534
3277,-0.026726,-0.67974,-0.19633
3278,0.026098,-0.6798,-0.19619
3279,0.097525,-0.67435,-0.19397
3280,0.15197,-0.66765,-0.17997
3281,0.20013,-0.65665,-0.16839
3282,0.2523,-0.64012,-0.16803
3283,-0.33187,-0.60581,-0.14474
3284,-0.29174,-0.62598,-0.15227
3285,-0.22215,-0.60954,-0.14652
3286,-0.16242,-0.62288,-0.13617
3287,-0.1046,-0.62699,-0.1446
3288,-0.051286,-0.63964,-0.1366
3289,0.0010737,-0.63927,-0.14046
3290,0.053337,-0.64062,-0.13546
3291,0.10604,-0.62661,-0.1453
3292,0.16371,-0.62269,-0.13588
3293,0.22388,-0.61102,-0.14672
3294,0.29545,-0.62358,-0.15382
3295,0.33702,-0.60341,-0.14289
3296,-0.4105,-0.54966,-0.1643
3297,-0.37118,-0.57049,-0.18747
3298,-0.31723,-0.5582,-0.17368
3299,-0.26018,-0.57118,-0.17568
3300,-0.20161,-0.56385,-0.17592
3301,-0.1398,-0.5699,-0.16831
3302,-0.082487,-0.57223,-0.17292
3303,-0.026729,-0.57428,-0.17148
3304,0.028263,-0.57427,-0.17117
3305,0.084079,-0.57203,-0.17313
3306,0.14121,-0.56967,-0.1682
3307,0.20287,-0.56407,-0.17536
3308,0.26063,-0.57057,-0.17607
3309,0.31771,-0.55967,-0.17226
3310,0.37234,-0.57413,-0.17506
3311,0.41155,-0.55021,-0.1609
3312,-0.45699,-0.52123,-0.13985
3313,-0.40296,-0.50248,-0.15285
3314,-0.34987,-0.52192,-0.13765
3315,-0.2863,-0.51793,-0.14257
3316,-0.2301,-0.52049,-0.14422
3317,-0.17099,-0.51997,-0.14316
3318,-0.11326,-0.5204,-0.14367
3319,-0.056172,-0.52126,-0.14496
3320,0.00064191,-0.52116,-0.14491
3321,0.057428,-0.5212,-0.14481
3322,0.11455,-0.52027,-0.14365
3323,0.17235,-0.51979,-0.14306
3324,0.23137,-0.51998,-0.14412
3325,0.28814,-0.51757,-0.14264
3326,0.35126,-0.52297,-0.13624
3327,0.40461,-0.50228,-0.15251
3328,0.45386,-0.52415,-0.13776
3329,-0.51391,-0.4549,-0.17043
3330,-0.48024,-0.49009,-0.17252
3331,-0.43558,-0.45894,-0.18065
3332,-0.37367,-0.46038,-0.17684
3333,-0.31751,-0.47094,-0.16877
3334,-0.25969,-0.47035,-0.17454
3335,-0.20166,-0.4709,-0.17374
3336,-0.14364,-0.47064,-0.17216
3337,-0.08587,-0.47088,-0.17376
3338,-0.028164,-0.47078,-0.17393
3339,0.029563,-0.47074,-0.17383
3340,0.087301,-0.47081,-0.17371
3341,0.14508,-0.47057,-0.17209
3342,0.2031,-0.47072,-0.1737
3343,0.26121,-0.47035,-0.17448
3344,0.3189,-0.47076,-0.16812
3345,0.37505,-0.46026,-0.17642
3346,0.4372,-0.45767,-0.17941
3347,0.4793,-0.49238,-0.17013
3348,0.51293,-0.45583,-0.17057
3349,-0.56644,-0.39597,-0.12993
3350,-0.53769,-0.43441,-0.14162
3351,-0.4745,-0.42462,-0.13953
3352,-0.41036,-0.41823,-0.14456
3353,-0.34752,-0.41786,-0.14364
3354,-0.28934,-0.42091,-0.14321
3355,-0.23116,-0.42104,-0.1451
3356,-0.17334,-0.42108,-0.14349
3357,-0.11496,-0.42073,-0.14399
3358,-0.057087,-0.42089,-0.14444
3359,0.0007512,-0.42088,-0.14452
3360,0.058603,-0.42085,-0.14439
3361,0.11648,-0.42067,-0.14391
3362,0.17485,-0.42097,-0.1434
3363,0.23268,-0.42093,-0.14499
3364,0.29085,-0.42078,-0.14276
3365,0.34893,-0.41744,-0.14326
3366,0.41207,-0.41718,-0.14421
3367,0.47715,-0.42343,-0.14162
3368,0.53761,-0.43435,-0.1425
3369,0.56734,-0.39446,-0.13026
3370,-0.58869,-0.35433,-0.15081
3371,-0.57134,-0.37225,-0.1866
3372,-0.50676,-0.3704,-0.17469
3373,-0.44048,-0.3665,-0.17206
3374,-0.38076,-0.36974,-0.17315
3375,-0.31966,-0.36886,-0.17252
3376,-0.26057,-0.37027,-0.17344
3377,-0.20256,-0.37093,-0.17295
3378,-0.14417,-0.37089,-0.17263
3379,-0.085991,-0.37084,-0.17326
3380,-0.02816,-0.37106,-0.17339
3381,0.029677,-0.37105,-0.17337
3382,0.087522,-0.3708,-0.17318
3383,0.14571,-0.37082,-0.17253
3384,0.20409,-0.37082,-0.17286
3385,0.26206,-0.37012,-0.17314
3386,0.32111,-0.36851,-0.17209
3387,0.38242,-0.36927,-0.17262
3388,0.44276,-0.36785,-0.17157
3389,0.50573,-0.37039,-0.1749
3390,0.57231,-0.37184,-0.18437
3391,0.59155,-0.3499,-0.1499
3392,-0.61138,-0.32405,-0.12078
3393,-0.56524,-0.30484,-0.15402
3394,-0.50931,-0.31312,-0.14966
3395,-0.45663,-0.31668,-0.14531
3396,-0.40136,-0.31923,-0.14396
3397,-0.34518,-0.31989,-0.14456
3398,-0.28761,-0.32005,-0.14422
3399,-0.23024,-0.32053,-0.1445
3400,-0.17259,-0.32077,-0.14368
3401,-0.11474,-0.32078,-0.1441
3402,-0.05697,-0.32084,-0.14429
3403,0.00079104,-0.32092,-0.144
3404,0.058568,-0.32083,-0.14424
3405,0.11637,-0.32075,-0.14401
3406,0.17428,-0.32073,-0.14358
3407,0.23203,-0.32051,-0.14434
3408,0.28961,-0.31999,-0.14394
3409,0.34769,-0.32002,-0.14413
3410,0.40468,-0.31946,-0.14399
3411,0.46086,-0.31847,-0.14501
3412,0.51402,-0.31311,-0.14909
3413,0.57049,-0.30288,-0.15295
3414,0.61444,-0.3192,-0.11708
3415,-0.64129,-0.24508,-0.14468
3416,-0.62371,-0.27002,-0.18991
3417,-0.55721,-0.26101,-0.18045
3418,-0.49636,-0.26492,-0.17705
3419,-0.43667,-0.26749,-0.17495
3420,-0.3775,-0.26931,-0.1737
3421,-0.31886,-0.26984,-0.17325
3422,-0.26028,-0.27013,-0.17369
3423,-0.20222,-0.27039,-0.17283
3424,-0.14398,-0.27054,-0.17275
3425,-0.086015,-0.2707,-0.1733
3426,-0.028178,-0.27074,-0.17302
3427,0.029738,-0.27073,-0.17295
3428,0.087591,-0.27068,-0.17323
3429,0.14556,-0.27052,-0.17263
3430,0.20379,-0.27039,-0.17269
3431,0.26182,-0.27014,-0.17347
3432,0.32033,-0.26993,-0.1729
3433,0.37878,-0.26967,-0.17344
3434,0.43719,-0.26845,-0.17449
3435,0.49531,-0.26532,-0.17646
3436,0.55447,-0.26117,-0.18072
3437,0.62562,-0.26623,-0.18817
3438,0.64245,-0.23949,-0.15205
3439,-0.66065,-0.19988,-0.11941
3440,-0.65148,-0.20621,-0.16834
3441,-0.58993,-0.2234,-0.15018
3442,-0.52432,-0.21746,-0.14823
3443,-0.4642,-0.21825,-0.14661
3444,-0.40528,-0.2193,-0.14508
3445,-0.34693,-0.21989,-0.14493
3446,-0.28885,-0.22019,-0.14438
3447,-0.23086,-0.22033,-0.14446
3448,-0.17289,-0.22045,-0.14381
3449,-0.11489,-0.22061,-0.14406
3450,-0.057064,-0.22069,-0.1441
3451,0.00080391,-0.22068,-0.14393
3452,0.058687,-0.22067,-0.14405
3453,0.11653,-0.22059,-0.14399
3454,0.17456,-0.22043,-0.1437
3455,0.23257,-0.22031,-0.14432
3456,0.29063,-0.22017,-0.14418
3457,0.34878,-0.21991,-0.14471
3458,0.40707,-0.21937,-0.1449
3459,0.46566,-0.218,-0.14646
3460,0.52556,-0.21697,-0.14804
3461,0.5901,-0.22499,-0.14866
3462,0.65732,-0.20002,-0.1406
3463,-0.66447,-0.15968,-0.15568
3464,-0.60449,-0.17261,-0.18449
3465,-0.5491,-0.17129,-0.17843
3466,-0.4918,-0.16928,-0.17718
3467,-0.43371,-0.16927,-0.17506
3468,-0.3757,-0.16977,-0.17381
3469,-0.31777,-0.17004,-0.17412
3470,-0.2599,-0.17023,-0.17325
3471,-0.202,-0.17037,-0.17331
3472,-0.14399,-0.17047,-0.1728
3473,-0.086053,-0.17062,-0.17307
3474,-0.02818,-0.17067,-0.17297
3475,0.029761,-0.17066,-0.17294
3476,0.087641,-0.1706,-0.173
3477,0.14558,-0.17044,-0.17268
3478,0.20358,-0.17033,-0.17317
3479,0.26146,-0.17018,-0.17305
3480,0.31929,-0.16997,-0.17387
3481,0.37716,-0.16971,-0.17358
3482,0.43505,-0.16913,-0.1748
3483,0.49313,-0.16911,-0.17705
3484,0.55061,-0.17133,-0.1784
3485,0.60635,-0.17587,-0.18098
3486,0.6634,-0.16101,-0.16042
3487,-0.67926,-0.11757,-0.12616
3488,-0.62692,-0.11989,-0.15332
3489,-0.57314,-0.12142,-0.14988
3490,-0.51877,-0.12047,-0.14798
3491,-0.462,-0.11995,-0.14628
3492,-0.4045,-0.11988,-0.14539
3493,-0.34661,-0.12012,-0.14451
3494,-0.28876,-0.12026,-0.14481
3495,-0.2309,-0.12031,-0.14418
3496,-0.17297,-0.12044,-0.14412
3497,-0.11501,-0.12051,-0.14396
3498,-0.05711,-0.12061,-0.144
3499,0.00080557,-0.12064,-0.1439
3500,0.058725,-0.1206,-0.14396
3501,0.11663,-0.12048,-0.14389
3502,0.17458,-0.12041,-0.14402
3503,0.2325,-0.12027,-0.14403
3504,0.29033,-0.1202,-0.14463
3505,0.34813,-0.12005,-0.1443
3506,0.40592,-0.11977,-0.14515
3507,0.46331,-0.11978,-0.14611
3508,0.51992,-0.12022,-0.14798
3509,0.57406,-0.12152,-0.14994
3510,0.62745,-0.12132,-0.15158
3511,0.67868,-0.12026,-0.12572
3512,-0.67634,-0.061113,-0.1785
3513,-0.61315,-0.072483,-0.17828
3514,-0.5531,-0.072951,-0.17765
3515,-0.49444,-0.072022,-0.17632
3516,-0.43565,-0.071235,-0.17503
3517,-0.37701,-0.070836,-0.17396
3518,-0.31846,-0.070689,-0.1733
3519,-0.26036,-0.070577,-0.17381
3520,-0.20226,-0.070481,-0.17293
3521,-0.14418,-0.070559,-0.17311
3522,-0.086189,-0.070591,-0.1729
3523,-0.028192,-0.070656,-0.17286
3524,0.029798,-0.07065,-0.17283
3525,0.087802,-0.070569,-0.17284
3526,0.1458,-0.070527,-0.17301
3527,0.20388,-0.070438,-0.17278
3528,0.26198,-0.070522,-0.17364
3529,0.32008,-0.070633,-0.17308
3530,0.37863,-0.070757,-0.17369
3531,0.43727,-0.071127,-0.17476
3532,0.49606,-0.071853,-0.17607
3533,0.55469,-0.07288,-0.17749
3534,0.61466,-0.073171,-0.17686
3535,0.67676,-0.057301,-0.17786
3536,-0.68822,-0.019795,-0.12478
3537,-0.63783,-0.02223,-0.1451
3538,-0.5808,-0.022597,-0.1466
3539,-0.52368,-0.022172,-0.14649
3540,-0.46545,-0.02154,-0.14587
3541,-0.40679,-0.021032,-0.14509
3542,-0.34808,-0.020741,-0.14435
3543,-0.28953,-0.020606,-0.14446
3544,-0.23141,-0.02054,-0.14435
3545,-0.17322,-0.02053,-0.14398
3546,-0.1152,-0.02057,-0.14404
3547,-0.057179,-0.020602,-0.14381
3548,0.00082027,-0.020616,-0.14386
3549,0.058825,-0.020588,-0.14377
3550,0.11686,-0.020542,-0.14398
3551,0.17488,-0.020487,-0.14388
3552,0.2331,-0.020481,-0.14421
3553,0.29124,-0.020532,-0.14431
3554,0.3498,-0.020644,-0.14412
3555,0.4085,-0.020911,-0.14483
3556,0.46711,-0.021401,-0.14557
3557,0.52527,-0.022135,-0.1461
3558,0.5824,-0.022632,-0.14594
3559,0.6394,-0.022184,-0.14393
3560,0.6879,-0.01579,-0.12878
3561,-0.6781,0.036324,-0.17979
3562,-0.6122,0.026379,-0.17455
3563,-0.55086,0.027178,-0.17396
3564,-0.49196,0.027623,-0.17437
3565,-0.43377,0.028241,-0.1739
3566,-0.37572,0.028788,-0.17341
3567,-0.31764,0.029149,-0.17303
3568,-0.25986,0.029329,-0.17366
3569,-0.202,0.029351,-0.17291
3570,-0.14407,0.029412,-0.17307
3571,-0.086169,0.029361,-0.17278
3572,-0.02817,0.029368,-0.17272
3573,0.029798,0.029375,-0.17269
3574,0.087804,0.029379,-0.17271
3575,0.14571,0.029446,-0.17298
3576,0.20365,0.029401,-0.17276
3577,0.26153,0.029397,-0.17349
3578,0.3193,0.029238,-0.17278
3579,0.37737,0.028916,-0.17309
3580,0.43533,0.028399,-0.17352
3581,0.49331,0.02778,-0.17398
3582,0.55198,0.027091,-0.17305
3583,0.61273,0.02542,-0.17446
3584,0.67906,0.037709,-0.17336
3585,-0.68398,0.077078,-0.12317
3586,-0.63504,0.073219,-0.14143
3587,-0.5786,0.078401,-0.14645
3588,-0.52222,0.078541,-0.14577
3589,-0.46439,0.078523,-0.14539
3590,-0.40611,0.078822,-0.14477
3591,-0.34766,0.07917,-0.14427
3592,-0.28935,0.079337,-0.14457
3593,-0.23126,0.079395,-0.14416
3594,-0.1732,0.079466,-0.14405
3595,-0.11519,0.079455,-0.14389
3596,-0.057196,0.079461,-0.14373
3597,0.00082223,0.07945,-0.14372
3598,0.058845,0.079469,-0.14369
3599,0.11684,0.07947,-0.14383
3600,0.17486,0.079494,-0.14396
3601,0.23292,0.079431,-0.14401
3602,0.29101,0.079391,-0.1444
3603,0.34931,0.079251,-0.14399
3604,0.40774,0.078958,-0.14442
3605,0.4659,0.078714,-0.14498
3606,0.52339,0.078879,-0.14521
3607,0.57924,0.07801,-0.14444
3608,0.63472,0.074772,-0.14609
3609,0.67982,0.093248,-0.14134
3610,-0.67354,0.12274,-0.15439
3611,-0.61523,0.13361,-0.17233
3612,-0.5537,0.12922,-0.17456
3613,-0.49431,0.12884,-0.17451
3614,-0.4352,0.12867,-0.17392
3615,-0.37652,0.129,-0.17332
3616,-0.31812,0.12917,-0.17371
3617,-0.26007,0.12929,-0.17326
3618,-0.20211,0.12943,-0.17322
3619,-0.14414,0.12946,-0.17279
3620,-0.086197,0.12951,-0.17276
