"id","Points:0","Points:1","Points:2"
1724,0.38171,0.61721,-0.26323
1725,0.42958,0.62209,-0.2752
1726,0.48672,0.62297,-0.27564
1727,0.54344,0.62203,-0.27404
1728,0.60111,0.62136,-0.27381
1729,0.65884,0.62083,-0.27374
1730,0.71654,0.61995,-0.27383
1731,0.78148,0.62073,-0.28018
1732,0.81573,0.63606,-0.26909
1733,-0.29317,0.67615,-0.30339
1734,-0.22902,0.67287,-0.3022
1735,-0.16916,0.67278,-0.30256
1736,-0.11161,0.67176,-0.30327
1737,-0.053361,0.67079,-0.30353
1738,0.004357,0.66999,-0.30319
1739,0.061854,0.67095,-0.30343
1740,0.12523,0.67084,-0.30289
1741,0.41799,0.66075,-0.29375
1742,0.44575,0.68543,-0.31761
1743,0.51108,0.67219,-0.30381
1744,0.57134,0.67106,-0.30374
1745,0.62935,0.67083,-0.30348
1746,0.68785,0.67022,-0.3033
1747,0.747,0.66981,-0.30377
1748,0.81321,0.65801,-0.31569
1749,0.84167,0.68255,-0.29359
1750,-0.9326,0.71828,-0.24441
1751,-0.88104,0.72644,-0.24265
1752,-0.29897,0.71202,-0.26498
1753,-0.26933,0.73452,-0.28851
1754,-0.20185,0.72221,-0.27654
1755,-0.14142,0.72084,-0.27591
1756,-0.083004,0.72013,-0.27573
1757,-0.024935,0.71961,-0.27556
1758,0.033518,0.71958,-0.27563
1759,0.092872,0.71974,-0.27667
1760,0.15857,0.71607,-0.27888
1761,0.44099,0.707,-0.26522
1762,0.47552,0.72208,-0.28102
1763,0.54265,0.72045,-0.27551
1764,0.60026,0.72054,-0.2744
1765,0.658,0.71989,-0.27374
1766,0.71577,0.71937,-0.27374
1767,0.77285,0.71891,-0.2747
1768,0.83103,0.72126,-0.27442
1769,0.88032,0.728,-0.26491
1770,-0.23721,0.77259,-0.30598
1771,-0.1719,0.76896,-0.30594
1772,-0.11243,0.76949,-0.30423
1773,-0.054663,0.76878,-0.30435
1774,0.0039997,0.76785,-0.30425
1775,0.062491,0.76751,-0.3038
1776,0.12457,0.7687,-0.30959
1777,0.17034,0.7727,-0.2999
1778,0.48465,0.75708,-0.29612
1779,0.51027,0.78395,-0.31555
1780,0.56709,0.77213,-0.30539
1781,0.6278,0.76979,-0.30338
1782,0.68608,0.76938,-0.30311
1783,0.74457,0.76898,-0.30303
1784,0.80278,0.76909,-0.30383
1785,0.87307,0.76903,-0.31418
1786,0.90436,0.77937,-0.29171
1787,-0.24296,0.81125,-0.26604
1788,-0.20651,0.81842,-0.28577
1789,-0.14228,0.82037,-0.27606
1790,-0.084285,0.81887,-0.27573
1791,-0.025908,0.81806,-0.27429
1792,0.032778,0.8176,-0.2743
1793,0.090878,0.81753,-0.2755
1794,0.14979,0.81643,-0.27423
1795,0.20625,0.81937,-0.27175
1796,0.50598,0.80583,-0.26622
1797,0.53267,0.83289,-0.28844
1798,0.59653,0.81934,-0.276
1799,0.65657,0.81892,-0.27413
1800,0.71519,0.81846,-0.27326
1801,0.77363,0.8181,-0.27354
1802,0.83139,0.818,-0.27371
1803,0.89235,0.82104,-0.27753
1804,0.93674,0.82274,-0.26885
1805,-0.20536,0.85896,-0.28936
1806,-0.17972,0.88167,-0.31491
1807,-0.11628,0.86844,-0.30553
1808,-0.056267,0.86768,-0.30276
1809,0.0029539,0.86757,-0.30311
1810,0.061875,0.86665,-0.30366
1811,0.12038,0.8652,-0.30432
1812,0.18464,0.86647,-0.31167
1813,0.22647,0.87269,-0.29339
1814,0.56194,0.8708,-0.309
1815,0.62583,0.86815,-0.30505
1816,0.68501,0.86823,-0.30219
1817,0.74408,0.86786,-0.30278
1818,0.80324,0.86772,-0.30258
1819,0.86321,0.86711,-0.30475
1820,0.9278,0.85343,-0.31672
1821,0.95295,0.87205,-0.29028
1822,-0.81602,0.91306,-0.25054
1823,-0.76201,0.91454,-0.25901
1824,-0.71015,0.91532,-0.26476
1825,-0.65972,0.9169,-0.26236
1826,-0.60741,0.92811,-0.24708
1827,-0.19217,0.91529,-0.27196
1828,-0.14529,0.91638,-0.27787
1829,-0.084854,0.91834,-0.27433
1830,-0.026902,0.9179,-0.27421
1831,0.031689,0.91699,-0.27396
1832,0.090195,0.91601,-0.27427
1833,0.1477,0.91562,-0.2747
1834,0.20667,0.91469,-0.27479
1835,0.25782,0.91837,-0.2686
1836,0.56117,0.90531,-0.26597
1837,0.58809,0.92041,-0.28643
1838,0.65616,0.91805,-0.27465
1839,0.7145,0.91736,-0.27384
1840,0.77306,0.91686,-0.27349
1841,0.83131,0.91614,-0.27467
1842,0.8893,0.91457,-0.27476
1843,0.95376,0.91301,-0.28865
1844,0.98082,0.92029,-0.26169
1845,-0.68358,0.97598,-0.27789
1846,-0.62664,0.98544,-0.28014
1847,-0.16002,0.96035,-0.29184
1848,-0.12352,0.96905,-0.31306
1849,-0.057281,0.96893,-0.30438
1850,0.0014159,0.96726,-0.30334
1851,0.060275,0.96638,-0.30335
1852,0.11856,0.96541,-0.30365
1853,0.17675,0.96397,-0.30332
1854,0.24038,0.96665,-0.30857
1855,0.28477,0.97272,-0.29526
1856,0.59655,0.95925,-0.28801
1857,0.61249,0.97134,-0.319
1858,0.68463,0.96643,-0.30348
1859,0.7429,0.96645,-0.30314
1860,0.8018,0.96574,-0.30307
1861,0.85893,0.96543,-0.30295
1862,0.91578,0.96577,-0.3031
1863,0.97555,0.96465,-0.30241
1864,-0.81153,1.0126,-0.25353
1865,-0.76167,1.012,-0.26649
1866,-0.71089,1.0159,-0.27964
1867,-0.65343,1.0202,-0.28936
1868,-0.59093,1.0167,-0.28747
1869,-0.54282,1.0212,-0.27262
1870,-0.1426,1.0161,-0.27271
1871,-0.086671,1.0181,-0.27441
1872,-0.027783,1.0168,-0.27487
1873,0.030381,1.0165,-0.27411
1874,0.088769,1.0157,-0.27403
1875,0.14714,1.0147,-0.27392
1876,0.20485,1.0145,-0.27385
1877,0.26572,1.0142,-0.27457
1878,0.3206,1.0125,-0.26992
1879,0.59864,1.0157,-0.26704
1880,0.65699,1.016,-0.27487
1881,0.714,1.0156,-0.27469
1882,0.77227,1.0155,-0.27349
1883,0.83049,1.0153,-0.27345
1884,0.88827,1.0156,-0.27435
1885,0.94383,1.0162,-0.27353
1886,1.0027,1.0151,-0.27197
1887,-0.72684,1.0706,-0.27968
1888,-0.67566,1.0665,-0.29302
1889,-0.62111,1.0606,-0.30041
1890,-0.56957,1.0623,-0.29992
1891,-0.5175,1.0704,-0.28878
1892,-0.10676,1.0639,-0.30027
1893,-0.060634,1.065,-0.30755
1894,0.00090311,1.0669,-0.30347
1895,0.058671,1.0662,-0.30385
1896,0.11709,1.0652,-0.3036
1897,0.17524,1.0642,-0.30341
1898,0.23376,1.0623,-0.30273
1899,0.29205,1.0618,-0.30331
1900,0.34734,1.0618,-0.29752
1901,0.59434,1.0766,-0.28695
1902,0.61124,1.059,-0.31593
1903,0.68404,1.0646,-0.30401
1904,0.74247,1.0646,-0.30313
1905,0.80141,1.0648,-0.30269
1906,0.86038,1.0649,-0.30204
1907,0.91864,1.0657,-0.30445
1908,0.98555,1.0677,-0.31404
1909,1.0056,1.0652,-0.28079
1910,-0.76232,1.1152,-0.26308
1911,-0.71516,1.1208,-0.28149
1912,-0.66462,1.1148,-0.27892
1913,-0.59641,1.1126,-0.27549
1914,-0.53395,1.1134,-0.27523
1915,-0.47275,1.1006,-0.28203
1916,-0.43583,1.1245,-0.26749
1917,-0.094044,1.1191,-0.27797
1918,-0.030649,1.1152,-0.27589
1919,0.029146,1.1151,-0.27533
1920,0.087505,1.115,-0.27427
1921,0.14567,1.1144,-0.27415
1922,0.20374,1.1135,-0.27375
1923,0.26152,1.1127,-0.27281
1924,0.3228,1.111,-0.27148
1925,0.38594,1.0941,-0.28334
1926,0.4318,1.1119,-0.26964
1927,0.48434,1.1265,-0.26711
1928,0.54113,1.1139,-0.2643
1929,0.59615,1.1151,-0.27535
1930,0.65742,1.1124,-0.27428
1931,0.71463,1.1137,-0.27384
1932,0.77261,1.1143,-0.27329
1933,0.83082,1.1146,-0.27316
1934,0.88956,1.1148,-0.27438
1935,0.9474,1.1152,-0.27533
1936,1.0113,1.1208,-0.27356
1937,-0.67971,1.1648,-0.29518
1938,-0.62347,1.1638,-0.31288
1939,-0.56689,1.1663,-0.32098
1940,-0.50921,1.1661,-0.32616
1941,-0.45678,1.1642,-0.30893
1942,-0.41621,1.173,-0.28639
1943,-0.059826,1.1648,-0.30164
1944,-0.00080619,1.1642,-0.30273
1945,0.058684,1.1646,-0.30362
1946,0.11594,1.1647,-0.30421
1947,0.17387,1.164,-0.30383
1948,0.23158,1.1632,-0.3036
1949,0.28853,1.163,-0.30225
1950,0.34716,1.1604,-0.30042
1951,0.40313,1.163,-0.30212
1952,0.46553,1.1433,-0.31424
1953,0.50998,1.1483,-0.31073
1954,0.57272,1.1676,-0.30464
1955,0.63063,1.1625,-0.30616
1956,0.68651,1.1631,-0.30214
1957,0.74394,1.1636,-0.30282
1958,0.80187,1.1643,-0.3025
1959,0.86049,1.164,-0.30141
1960,0.91971,1.1638,-0.30343
1961,0.98882,1.1706,-0.30295
1962,-0.71022,1.2104,-0.26744
1963,-0.67009,1.2149,-0.28696
1964,-0.59593,1.2104,-0.27464
1965,-0.53773,1.2086,-0.28008
1966,-0.48114,1.2091,-0.27921
1967,-0.41198,1.2141,-0.28202
1968,-0.36839,1.2149,-0.27172
1969,-0.32198,1.2329,-0.24945
1970,-0.070747,1.2079,-0.25861
1971,-0.037529,1.2243,-0.28677
1972,0.026466,1.2149,-0.27492
1973,0.086581,1.2138,-0.27507
1974,0.1445,1.2139,-0.27439
1975,0.20235,1.2133,-0.27427
1976,0.25984,1.2128,-0.27392
1977,0.31721,1.212,-0.27339
1978,0.37426,1.212,-0.27287
1979,0.43204,1.2108,-0.27485
1980,0.48701,1.2086,-0.27593
1981,0.54197,1.2123,-0.27464
1982,0.60135,1.2137,-0.27342
1983,0.65802,1.2128,-0.27368
1984,0.71559,1.2134,-0.27328
1985,0.77328,1.2137,-0.27351
1986,0.83108,1.214,-0.2742
1987,0.88942,1.214,-0.27279
1988,0.95007,1.2118,-0.27861
1989,0.99907,1.2106,-0.27654
1990,-0.66865,1.2593,-0.28519
1991,-0.62709,1.2647,-0.30889
1992,-0.57877,1.2656,-0.31127
1993,-0.50912,1.2636,-0.30237
1994,-0.44504,1.2642,-0.30703
1995,-0.39165,1.2603,-0.31682
1996,-0.35144,1.2702,-0.29139
1997,-0.0034058,1.2675,-0.30296
1998,0.056953,1.2644,-0.30375
1999,0.11468,1.2646,-0.30396
2000,0.1731,1.2634,-0.30422
2001,0.2305,1.263,-0.30425
2002,0.288,1.2627,-0.30395
2003,0.34534,1.2624,-0.30387
2004,0.40243,1.262,-0.30386
2005,0.45898,1.2617,-0.30393
2006,0.51558,1.2618,-0.30353
2007,0.57247,1.2624,-0.30353
2008,0.6298,1.2627,-0.30333
2009,0.68698,1.2629,-0.30333
2010,0.74463,1.2634,-0.30329
2011,0.80247,1.2634,-0.30333
2012,0.86042,1.2647,-0.30299
2013,0.92282,1.2606,-0.30751
2014,0.96925,1.261,-0.30024
2015,-0.65778,1.3124,-0.28261
2016,-0.60474,1.3109,-0.27732
2017,-0.53895,1.3121,-0.27897
2018,-0.48094,1.312,-0.27928
2019,-0.42225,1.3102,-0.27981
2020,-0.36198,1.3134,-0.27974
2021,-0.30972,1.3108,-0.28745
2022,-0.27717,1.3191,-0.26282
2023,-0.016411,1.3062,-0.25743
2024,0.018482,1.3229,-0.28417
2025,0.084603,1.3103,-0.27669
2026,0.14425,1.3124,-0.27488
2027,0.20168,1.3126,-0.27457
2028,0.25926,1.3124,-0.2741
2029,0.31645,1.3122,-0.27419
2030,0.3735,1.3118,-0.27424
2031,0.4305,1.3115,-0.27437
2032,0.48737,1.3115,-0.27453
2033,0.54436,1.3117,-0.27433
2034,0.60154,1.312,-0.27408
2035,0.6588,1.3124,-0.27388
2036,0.7161,1.3127,-0.27383
2037,0.77341,1.3128,-0.27453
2038,0.83121,1.3118,-0.27406
2039,0.89118,1.3114,-0.27552
2040,0.9548,1.3211,-0.28243
2041,0.98976,1.3078,-0.25356
2042,-0.80435,1.4131,-0.27583
2043,-0.78312,1.4089,-0.29015
2044,-0.67035,1.3754,-0.30852
2045,-0.62901,1.3539,-0.30979
2046,-0.57321,1.358,-0.31171
2047,-0.51057,1.3554,-0.3101
2048,-0.45286,1.3562,-0.30771
2049,-0.38871,1.3603,-0.30575
2050,-0.33446,1.3538,-0.31225
2051,-0.28285,1.3559,-0.28655
2052,0.061722,1.3552,-0.30188
2053,0.11052,1.3559,-0.31149
2054,0.17272,1.3609,-0.30681
2055,0.23087,1.3616,-0.30317
2056,0.28756,1.3621,-0.30387
2057,0.34462,1.3616,-0.30398
2058,0.40197,1.3613,-0.30419
2059,0.45903,1.3614,-0.30459
2060,0.51591,1.3615,-0.30464
2061,0.57301,1.3616,-0.30423
2062,0.63058,1.3621,-0.30395
2063,0.68772,1.3628,-0.3039
2064,0.74424,1.3622,-0.30317
2065,0.80133,1.3627,-0.30341
2066,0.85838,1.361,-0.3011
2067,0.92115,1.3626,-0.30031
2068,-0.88565,1.4251,-0.23093
2069,-0.81861,1.4348,-0.26653
2070,-0.75637,1.4202,-0.27171
2071,-0.70261,1.416,-0.27517
2072,-0.65594,1.4044,-0.27427
2073,-0.59706,1.409,-0.27889
2074,-0.53931,1.4085,-0.27559
2075,-0.48121,1.4087,-0.27585
2076,-0.42433,1.4092,-0.27553
2077,-0.36687,1.4098,-0.27367
2078,-0.30008,1.4006,-0.28112
2079,-0.27513,1.4141,-0.26384
2080,0.042211,1.3932,-0.2587
2081,0.085216,1.4099,-0.2747
2082,0.14585,1.4065,-0.27221
2083,0.20511,1.4127,-0.27458
2084,0.25841,1.4136,-0.27479
2085,0.31568,1.4119,-0.2734
2086,0.37306,1.4117,-0.27384
2087,0.43011,1.4115,-0.2743
2088,0.48724,1.4112,-0.27446
2089,0.54477,1.4112,-0.27442
2090,0.6023,1.4114,-0.27404
2091,0.65965,1.4122,-0.27418
2092,0.71582,1.4119,-0.27404
2093,0.77403,1.4131,-0.27346
2094,0.83084,1.4114,-0.27345
2095,0.89412,1.4176,-0.27847
2096,0.93372,1.4035,-0.25101
2097,-0.78245,1.4693,-0.2958
2098,-0.7383,1.4628,-0.31757
2099,-0.68539,1.4651,-0.30815
2100,-0.62416,1.457,-0.3077
2101,-0.56852,1.4576,-0.30497
2102,-0.51006,1.4587,-0.30395
2103,-0.45251,1.4582,-0.30383
2104,-0.39416,1.4594,-0.30301
2105,-0.32682,1.4582,-0.31514
2106,-0.28912,1.4599,-0.29622
2107,-0.26019,1.4602,-0.28696
2108,0.13412,1.4413,-0.29408
2109,0.17645,1.4658,-0.29975
2110,0.22095,1.4815,-0.31511
2111,0.28434,1.4605,-0.30432
2112,0.34491,1.4631,-0.3032
2113,0.4017,1.4633,-0.30405
2114,0.45779,1.4614,-0.30426
2115,0.51502,1.4588,-0.30335
2116,0.57496,1.4599,-0.30348
2117,0.63123,1.4634,-0.30443
2118,0.68777,1.4637,-0.30734
2119,0.74311,1.4604,-0.30126
2120,0.8065,1.4698,-0.30637
2121,0.8472,1.4454,-0.29856
2122,-0.85996,1.4939,-0.24286
2123,-0.81962,1.5039,-0.26924
2124,-0.7864,1.5176,-0.29209
2125,-0.71603,1.5079,-0.27327
2126,-0.65303,1.5085,-0.27659
2127,-0.59681,1.5082,-0.27533
2128,-0.53886,1.5085,-0.27497
2129,-0.48093,1.5088,-0.27476
2130,-0.42291,1.509,-0.27482
2131,-0.36616,1.5087,-0.27623
2132,-0.30176,1.5073,-0.26247
2133,-0.26862,1.5107,-0.2868
2134,0.15988,1.513,-0.25124
2135,0.20549,1.5106,-0.27261
2136,0.25261,1.522,-0.28019
2137,0.31349,1.5084,-0.27586
2138,0.37407,1.5129,-0.27797
2139,0.42897,1.5112,-0.27765
2140,0.48629,1.5099,-0.27648
2141,0.54473,1.5095,-0.2746
2142,0.60265,1.5101,-0.28075
2143,0.66206,1.5077,-0.27632
2144,0.72806,1.5274,-0.28627
2145,0.77691,1.5131,-0.27141
2146,0.82127,1.5036,-0.25601
2147,-0.74761,1.5586,-0.30248
2148,-0.68082,1.5576,-0.29989
2149,-0.62468,1.5576,-0.30668
2150,-0.5677,1.558,-0.30411
2151,-0.50965,1.5586,-0.30361
2152,-0.45183,1.5587,-0.30429
2153,-0.3937,1.5587,-0.30142
2154,-0.32707,1.5695,-0.31157
2155,-0.28428,1.5565,-0.30251
2156,-0.25312,1.5527,-0.28873
2157,0.29785,1.5475,-0.27655
2158,0.3449,1.5485,-0.29415
2159,0.40124,1.5577,-0.29772
2160,0.45582,1.5593,-0.29947
2161,0.51316,1.5621,-0.30381
2162,0.57263,1.5598,-0.30207
2163,0.62752,1.5551,-0.30037
2164,0.68099,1.5435,-0.29558
2165,-0.93626,1.6151,-0.25302
2166,-0.86972,1.6226,-0.26552
2167,-0.82854,1.6137,-0.28691
2168,-0.77479,1.6165,-0.27036
2169,-0.71169,1.6062,-0.27592
2170,-0.65308,1.608,-0.27538
2171,-0.59617,1.6078,-0.27442
2172,-0.53811,1.6084,-0.2746
2173,-0.48021,1.6089,-0.27441
2174,-0.42222,1.6097,-0.27341
2175,-0.36167,1.6091,-0.27716
2176,-0.29895,1.6105,-0.27806
2177,-0.26799,1.5926,-0.2872
2178,0.31474,1.5996,-0.25001
2179,0.37507,1.6037,-0.25318
2180,0.418,1.6082,-0.25435
2181,0.48048,1.6026,-0.26009
2182,0.54164,1.5851,-0.27425
2183,0.60505,1.6053,-0.26
2184,0.64595,1.6031,-0.25338
2185,-0.89502,1.6504,-0.2803
2186,-0.85156,1.6569,-0.30402
2187,-0.80573,1.6428,-0.31473
2188,-0.74487,1.6573,-0.30679
2189,-0.68305,1.6558,-0.3049
2190,-0.62472,1.657,-0.30309
2191,-0.56659,1.6579,-0.30405
2192,-0.50877,1.6585,-0.30351
2193,-0.45069,1.6599,-0.3034
2194,-0.38859,1.6548,-0.30887
2195,-0.33715,1.654,-0.29993
2196,-0.27786,1.6441,-0.28623
2197,-0.92458,1.7029,-0.25881
2198,-0.8828,1.7085,-0.28153
2199,-0.8348,1.7016,-0.27726
2200,-0.77262,1.7048,-0.2761
2201,-0.71126,1.7071,-0.27366
2202,-0.65353,1.7067,-0.27444
2203,-0.59504,1.7074,-0.27418
2204,-0.53693,1.7081,-0.27428
2205,-0.47952,1.7101,-0.27495
2206,-0.42499,1.7081,-0.27626
2207,-0.35644,1.7099,-0.28765
2208,-0.31748,1.6954,-0.27341
2209,-0.85044,1.7564,-0.29811
2210,-0.80037,1.7556,-0.32097
2211,-0.74686,1.7551,-0.30333
2212,-0.68214,1.7562,-0.30366
2213,-0.62457,1.7558,-0.30248
2214,-0.56379,1.7573,-0.30266
2215,-0.50416,1.7605,-0.30262
2216,-0.43865,1.775,-0.31533
2217,-0.40193,1.7542,-0.29966
2218,-0.33766,1.7425,-0.27123
2219,-0.91458,1.8055,-0.25492
2220,-0.88198,1.8043,-0.28558
2221,-0.83262,1.8053,-0.28109
2222,-0.77067,1.8051,-0.27755
2223,-0.7102,1.8066,-0.27548
2224,-0.65309,1.807,-0.27567
2225,-0.59386,1.8073,-0.27371
2226,-0.53377,1.8058,-0.27627
2227,-0.46398,1.8232,-0.28699
2228,-0.42588,1.8053,-0.26975
2229,-0.38239,1.7812,-0.26286
2230,-0.84577,1.8463,-0.28433
2231,-0.79323,1.8539,-0.29743
2232,-0.74075,1.8574,-0.30273
2233,-0.68091,1.8652,-0.30609
2234,-0.62214,1.8665,-0.30079
2235,-0.56515,1.8594,-0.30154
2236,-0.51066,1.8463,-0.2967
2237,-0.82086,1.8793,-0.26659
2238,-0.77026,1.8817,-0.26846
2239,-0.70966,1.8825,-0.25719
2240,-0.65223,1.8856,-0.25757
2241,-0.58846,1.889,-0.2599
2242,-0.53201,1.9031,-0.26093
2243,-0.47824,1.9075,-0.26581
2244,-0.42351,1.9203,-0.25806
2245,-0.44399,1.9579,-0.2755
2246,-0.39089,1.9559,-0.29217
2247,-0.34471,1.9536,-0.29789
2248,-0.28756,1.9818,-0.2871
2249,-0.53156,1.994,-0.25595
2250,-0.47729,1.9986,-0.26192
2251,-0.41491,1.9925,-0.2637
2252,-0.36943,2.0006,-0.28689
2253,-0.33055,1.9962,-0.26109
2254,-0.247,1.9966,-0.28454
2255,-0.21701,2.0157,-0.29041
2256,-0.26919,2.021,-0.29941
2257,-0.22353,2.0369,-0.31877
2258,-0.17294,2.041,-0.31855
2259,-0.49077,2.1135,-0.23788
2260,-0.70785,0.047676,-0.21021
2261,-0.65082,0.043067,-0.21376
2262,-0.59518,0.040299,-0.21545
2263,-0.5383,0.039929,-0.21447
2264,-0.48116,0.040167,-0.21388
2265,-0.42125,0.038026,-0.21488
2266,-0.36461,0.032908,-0.21228
2267,-0.31186,0.038914,-0.21156
2268,0.49615,0.043032,-0.20765
2269,0.54874,0.030193,-0.2106
2270,0.60038,0.032858,-0.21616
2271,0.65029,0.03973,-0.21036
2272,0.70279,0.045275,-0.19366
2273,0.94562,0.052835,-0.22287
2274,0.99679,0.045857,-0.21648
2275,1.0376,0.055799,-0.22427
2276,-0.78868,0.086104,-0.22965
2277,-0.73754,0.078982,-0.24247
2278,-0.68325,0.068329,-0.24592
2279,-0.62831,0.060964,-0.25234
2280,-0.5806,0.058328,-0.2558
2281,-0.51164,0.082011,-0.24362
2282,-0.45137,0.081766,-0.24108
2283,-0.39,0.080685,-0.24441
2284,-0.32296,0.06006,-0.25362
2285,-0.28078,0.074567,-0.24807
2286,-0.23949,0.095192,-0.23633
2287,0.41974,0.095941,-0.23252
2288,0.46015,0.073701,-0.24063
2289,0.50637,0.05899,-0.25191
2290,0.58901,0.055397,-0.25525
2291,0.63305,0.069484,-0.25262
2292,0.67919,0.083212,-0.24197
2293,0.73452,0.095585,-0.22326
2294,0.86812,0.095839,-0.24745
2295,0.91181,0.073617,-0.25137
2296,0.95733,0.061221,-0.26685
2297,1.0208,0.086781,-0.24571
2298,-1.1498,0.13208,-0.23964
2299,-1.1031,0.13296,-0.2365
2300,-1.0532,0.13023,-0.22455
2301,-0.99707,0.13543,-0.21565
2302,-0.93519,0.13468,-0.20845
2303,-0.88099,0.12279,-0.21839
2304,-0.8367,0.10641,-0.2268
2305,-0.7688,0.12435,-0.21665
2306,-0.71088,0.12368,-0.21998
2307,-0.65275,0.12458,-0.21631
2308,-0.59547,0.12407,-0.21754
2309,-0.53854,0.12567,-0.21493
2310,-0.48094,0.12519,-0.21199
2311,-0.4233,0.12494,-0.21184
2312,-0.36512,0.12515,-0.21549
2313,-0.30814,0.12224,-0.22181
2314,-0.25185,0.12611,-0.2138
2315,-0.18989,0.12516,-0.21402
2316,0.37347,0.13149,-0.20607
2317,0.42853,0.12779,-0.21244
2318,0.48734,0.12302,-0.21392
2319,0.54577,0.12315,-0.21643
2320,0.60142,0.12298,-0.22099
2321,0.65511,0.12608,-0.22202
2322,0.71696,0.13019,-0.21997
2323,0.77984,0.11344,-0.22564
2324,0.82589,0.11037,-0.22468
2325,0.88911,0.12783,-0.21961
2326,0.94725,0.12525,-0.22155
2327,1.008,0.13994,-0.23054
2328,1.0355,0.12435,-0.20175
2329,-1.1696,0.16963,-0.25056
2330,-1.1418,0.1881,-0.23644
2331,-1.0966,0.1823,-0.25246
2332,-1.019,0.16962,-0.2436
2333,-0.95635,0.15801,-0.25429
2334,-0.90924,0.16144,-0.254
2335,-0.86172,0.16022,-0.2574
2336,-0.79837,0.17719,-0.24809
2337,-0.73821,0.17368,-0.24637
2338,-0.68279,0.1752,-0.24517
2339,-0.62371,0.17671,-0.24442
2340,-0.56658,0.17584,-0.24472
2341,-0.50942,0.17581,-0.24479
2342,-0.45241,0.17575,-0.2446
2343,-0.3946,0.17575,-0.24491
2344,-0.33559,0.17373,-0.2457
2345,-0.28011,0.17279,-0.25155
2346,-0.21639,0.17915,-0.2508
2347,-0.16365,0.17632,-0.24453
2348,0.34931,0.18305,-0.23555
2349,0.39323,0.17933,-0.24984
2350,0.45713,0.17711,-0.24339
2351,0.51661,0.17671,-0.2427
2352,0.57515,0.17432,-0.24443
2353,0.63024,0.17264,-0.2504
2354,0.68536,0.17614,-0.25033
2355,0.74564,0.17682,-0.24956
2356,0.80646,0.17316,-0.24788
2357,0.86042,0.17217,-0.24923
2358,0.92197,0.17832,-0.25497
2359,0.96963,0.16725,-0.24326
2360,-1.089,0.19753,-0.21499
2361,-1.0525,0.22708,-0.21836
2362,-0.99749,0.22656,-0.22925
2363,-0.93981,0.22034,-0.22396
2364,-0.88267,0.2217,-0.22057
2365,-0.82639,0.22307,-0.2177
2366,-0.76754,0.22461,-0.21668
2367,-0.71013,0.22489,-0.21646
2368,-0.65273,0.2251,-0.21623
2369,-0.59527,0.2254,-0.21621
2370,-0.53813,0.22544,-0.21641
2371,-0.48112,0.22544,-0.2166
2372,-0.42391,0.22529,-0.21662
2373,-0.36631,0.2248,-0.21702
2374,-0.3084,0.22402,-0.2176
2375,-0.25046,0.22372,-0.21797
2376,-0.18838,0.22237,-0.21956
2377,-0.1232,0.2059,-0.23082
2378,-0.089312,0.23105,-0.21097
2379,0.32265,0.22374,-0.20918
2380,0.3708,0.22565,-0.21589
2381,0.42901,0.22561,-0.21599
2382,0.48628,0.22518,-0.21551
2383,0.54471,0.22496,-0.21568
2384,0.60238,0.22448,-0.21625
2385,0.65942,0.22459,-0.21683
2386,0.71703,0.22533,-0.21697
2387,0.77477,0.22546,-0.21786
2388,0.83125,0.22587,-0.21828
2389,0.88696,0.22492,-0.21781
2390,0.94753,0.23132,-0.21222
2391,-1.0104,0.27671,-0.22084
2392,-0.96296,0.27419,-0.23983
2393,-0.9165,0.27508,-0.25436
2394,-0.85466,0.27323,-0.24547
2395,-0.79639,0.27415,-0.24556
2396,-0.73863,0.27464,-0.24549
2397,-0.68115,0.27514,-0.24532
2398,-0.62378,0.2754,-0.24539
2399,-0.56659,0.27564,-0.24608
2400,-0.50954,0.27562,-0.2466
2401,-0.45256,0.27561,-0.24655
2402,-0.39553,0.27532,-0.24671
2403,-0.33782,0.27446,-0.24647
2404,-0.27991,0.2737,-0.24663
2405,-0.22104,0.27132,-0.2473
2406,-0.16317,0.26969,-0.24869
2407,-0.098407,0.2581,-0.25654
2408,-0.063774,0.28136,-0.23647
2409,0.31211,0.28213,-0.23009
2410,0.32726,0.27181,-0.26298
2411,0.39776,0.27344,-0.2464
2412,0.45681,0.27485,-0.24515
2413,0.51535,0.27514,-0.24461
2414,0.57352,0.27486,-0.24468
2415,0.63129,0.27474,-0.24503
2416,0.68892,0.27492,-0.24565
2417,0.74621,0.27494,-0.24635
2418,0.80472,0.27689,-0.24732
2419,0.86361,0.27229,-0.25078
2420,0.91096,0.26999,-0.2438
2421,-1.0554,0.32634,-0.2131
2422,-1.0108,0.32157,-0.23062
2423,-0.93909,0.32329,-0.21797
2424,-0.88137,0.32358,-0.21799
2425,-0.82434,0.32415,-0.21722
2426,-0.76684,0.32455,-0.21684
2427,-0.7095,0.32488,-0.21685
2428,-0.6523,0.32514,-0.21694
2429,-0.59522,0.32518,-0.21723
2430,-0.53816,0.32495,-0.21764
2431,-0.4812,0.32488,-0.21791
2432,-0.42436,0.32484,-0.218
2433,-0.36724,0.32458,-0.21736
2434,-0.30973,0.32407,-0.2175
2435,-0.252,0.32322,-0.21762
2436,-0.19442,0.32242,-0.21787
2437,-0.1367,0.32058,-0.21851
2438,-0.079657,0.32165,-0.21804
2439,-0.02366,0.32166,-0.21554
2440,0.30588,0.32595,-0.21242
2441,0.36885,0.32383,-0.21599
2442,0.428,0.32425,-0.21638
